,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
35,1,abstract,185,195,10,3,left,False,2020.02.19-14.24.40.683,6.109
36,1,abstract,185,195,10,2,left,False,2020.02.19-14.24.52.924,7.227
37,1,abstract,185,205,20,3,left,False,2020.02.19-14.25.08.752,6.8020000000000005
38,1,abstract,245,185,60,1,left,True,2020.02.19-14.25.23.640,6.11
39,1,abstract,215,185,30,3,right,False,2020.02.19-14.25.34.631,6.814
40,1,abstract,185,235,50,1,right,True,2020.02.19-14.25.47.376,7.752000000000001
41,1,abstract,225,185,40,3,left,True,2020.02.19-14.26.00.691,8.901
42,1,abstract,185,225,40,1,right,True,2020.02.19-14.26.14.184,6.03
43,1,abstract,185,235,50,3,right,True,2020.02.19-14.26.25.130,5.752000000000001
44,1,abstract,185,215,30,1,left,False,2020.02.19-14.26.40.688,5.63
45,1,abstract,245,185,60,3,left,True,2020.02.19-14.26.54.617,5.127999999999999
46,1,abstract,185,205,20,1,left,False,2020.02.19-14.27.07.831,7.305
47,1,abstract,185,195,10,4,right,True,2020.02.19-14.27.23.725,6.053999999999999
48,1,abstract,185,195,10,1,left,False,2020.02.19-14.27.35.911,5.652
49,1,abstract,205,185,20,4,left,True,2020.02.19-14.27.45.159,6.099
50,1,abstract,245,185,60,5,left,True,2020.02.19-14.27.59.803,6.1770000000000005
51,1,abstract,185,215,30,4,left,False,2020.02.19-14.28.14.245,6.646
52,1,abstract,185,235,50,5,right,True,2020.02.19-14.28.30.721,5.529
53,1,abstract,225,185,40,4,left,True,2020.02.19-14.28.41.823,6.4670000000000005
54,1,abstract,185,225,40,5,right,True,2020.02.19-14.28.52.893,8.209
55,1,abstract,185,235,50,4,right,True,2020.02.19-14.29.06.5,5.061
56,1,abstract,185,215,30,5,left,False,2020.02.19-14.29.20.872,5.865
57,1,abstract,245,185,60,4,left,True,2020.02.19-14.29.35.35,5.752999999999999
58,1,abstract,185,205,20,5,right,True,2020.02.19-14.29.48.875,5.2379999999999995
59,1,abstract,195,185,10,5,right,False,2020.02.19-14.30.01.888,8.22
60,1,abstract,185,235,50,2,left,False,2020.02.19-14.30.16.889,5.886
61,1,abstract,185,245,60,2,left,False,2020.02.19-14.30.31.364,6.12
62,1,abstract,225,185,40,2,left,True,2020.02.19-14.30.43.326,5.239
63,1,abstract,195,185,10,3,left,True,2020.02.19-14.30.53.491,5.718999999999999
64,1,abstract,185,215,30,2,left,False,2020.02.19-14.31.07.252,7.796
65,1,abstract,185,205,20,3,right,True,2020.02.19-14.31.26.95,6.8020000000000005
66,1,abstract,185,205,20,2,left,False,2020.02.19-14.31.39.30,5.596
67,1,abstract,215,185,30,3,left,True,2020.02.19-14.31.51.730,5.2379999999999995
68,1,abstract,185,195,10,2,right,True,2020.02.19-14.32.02.83,5.351
69,1,abstract,185,225,40,3,right,True,2020.02.19-14.32.13.588,4.915
70,1,abstract,185,245,60,1,right,True,2020.02.19-14.32.25.886,4.579
71,1,abstract,185,235,50,3,left,False,2020.02.19-14.32.39.66,5.417999999999999
72,1,abstract,185,235,50,1,right,True,2020.02.19-14.32.50.616,5.55
73,1,abstract,185,245,60,3,right,True,2020.02.19-14.33.04.756,4.927
74,1,abstract,225,185,40,1,left,True,2020.02.19-14.33.15.524,5.2829999999999995
75,1,abstract,195,185,10,4,left,True,2020.02.19-14.33.25.722,4.713
76,1,abstract,185,215,30,1,left,False,2020.02.19-14.33.38.478,6.332999999999999
77,1,abstract,185,205,20,4,right,True,2020.02.19-14.33.55.857,6.031000000000001
78,1,abstract,205,185,20,1,left,True,2020.02.19-14.34.07.686,4.859
79,1,abstract,215,185,30,4,left,True,2020.02.19-14.34.19.939,5.1160000000000005
80,1,abstract,185,195,10,1,left,False,2020.02.19-14.34.30.182,6.222
81,1,abstract,185,225,40,4,right,True,2020.02.19-14.34.42.547,4.836
82,1,abstract,185,245,60,5,left,False,2020.02.19-14.34.54.755,6.433
83,1,abstract,185,235,50,4,right,True,2020.02.19-14.35.09.790,6.4670000000000005
84,1,abstract,185,235,50,5,right,True,2020.02.19-14.35.22.389,5.607
85,1,abstract,185,245,60,4,right,True,2020.02.19-14.35.36.585,4.859
86,1,abstract,185,225,40,5,right,True,2020.02.19-14.35.48.827,5.395
87,1,abstract,195,185,10,5,left,True,2020.02.19-14.35.59.996,5.005
88,1,abstract,185,215,30,5,right,True,2020.02.19-14.36.13.42,5.575
89,1,abstract,185,205,20,5,left,False,2020.02.19-14.36.29.674,5.506
90,1,abstract,245,185,60,2,left,True,2020.02.19-14.36.43.268,6.121
91,1,abstract,185,195,10,3,left,False,2020.02.19-14.36.55.655,5.082
92,1,abstract,185,235,50,2,right,True,2020.02.19-14.37.08.109,5.362
93,1,abstract,205,185,20,3,left,True,2020.02.19-14.37.18.40,5.249
94,1,abstract,225,185,40,2,left,True,2020.02.19-14.37.28.247,4.994
95,1,abstract,215,185,30,3,left,True,2020.02.19-14.37.41.886,4.2330000000000005
96,1,abstract,185,215,30,2,right,True,2020.02.19-14.37.53.458,5.272
97,1,abstract,225,185,40,3,left,True,2020.02.19-14.38.05.811,4.345
98,1,abstract,185,205,20,2,left,False,2020.02.19-14.38.16.992,5.697
99,1,abstract,235,185,50,3,left,True,2020.02.19-14.38.28.810,5.227
100,1,abstract,195,185,10,2,left,True,2020.02.19-14.38.42.649,5.63
101,1,abstract,245,185,60,3,left,True,2020.02.19-14.38.59.247,4.255
102,1,abstract,185,245,60,1,right,True,2020.02.19-14.39.10.774,4.848
103,1,abstract,195,185,10,4,left,True,2020.02.19-14.39.22.602,4.993
104,1,abstract,235,185,50,1,left,True,2020.02.19-14.39.36.218,4.725
105,1,abstract,185,205,20,4,left,False,2020.02.19-14.39.47.64,5.0489999999999995
106,1,abstract,225,185,40,1,left,True,2020.02.19-14.39.58.926,5.395
107,1,abstract,215,185,30,4,left,True,2020.02.19-14.40.12.956,5.292999999999999
108,1,abstract,185,215,30,1,right,True,2020.02.19-14.40.25.588,5.652
109,1,abstract,225,185,40,4,left,True,2020.02.19-14.40.38.310,4.77
110,1,abstract,185,205,20,1,left,False,2020.02.19-14.40.49.916,4.21
111,1,abstract,185,235,50,4,left,False,2020.02.19-14.40.59.53,7.159
112,1,abstract,185,195,10,1,right,True,2020.02.19-14.41.13.573,5.506
113,1,abstract,245,185,60,4,left,True,2020.02.19-14.41.25.356,6.121
114,1,abstract,245,185,60,5,left,True,2020.02.19-14.41.37.609,6.077000000000001
115,1,abstract,195,185,10,5,left,True,2020.02.19-14.41.54.610,4.635
116,1,abstract,185,235,50,5,left,False,2020.02.19-14.42.06.36,7.3839999999999995
117,1,abstract,185,205,20,5,left,False,2020.02.19-14.42.18.334,8.11
118,1,abstract,185,225,40,5,left,False,2020.02.19-14.42.32.274,7.83
119,1,abstract,215,185,30,5,left,True,2020.02.19-14.42.45.52,5.182
120,1,abstract,195,185,10,3,left,True,2020.02.19-14.43.00.31,5.898
121,1,abstract,205,185,20,3,left,True,2020.02.19-14.43.11.776,5.478
122,1,abstract,245,185,60,2,left,True,2020.02.19-14.43.25.798,6.446000000000001
123,1,abstract,185,215,30,3,right,True,2020.02.19-14.43.40.520,5.317
124,1,abstract,185,235,50,2,right,True,2020.02.19-14.43.55.666,7.327999999999999
125,1,abstract,185,225,40,3,right,True,2020.02.19-14.44.07.897,4.9319999999999995
126,1,abstract,185,225,40,2,right,True,2020.02.19-14.44.18.955,5.272
127,1,abstract,235,185,50,3,left,True,2020.02.19-14.44.27.958,5.183
128,1,abstract,185,215,30,2,right,True,2020.02.19-14.44.39.507,5.171
129,1,abstract,185,245,60,3,left,False,2020.02.19-14.44.49.605,4.412
130,1,abstract,205,185,20,2,left,True,2020.02.19-14.44.58.853,4.58
131,1,abstract,195,185,10,4,left,True,2020.02.19-14.45.09.274,4.423
132,1,abstract,195,185,10,2,left,True,2020.02.19-14.45.19.830,4.453
133,1,abstract,185,205,20,4,left,False,2020.02.19-14.45.32.82,5.1610000000000005
134,1,abstract,245,185,60,1,left,True,2020.02.19-14.45.45.330,4.2669999999999995
135,1,abstract,185,215,30,4,right,True,2020.02.19-14.45.57.862,4.412
136,1,abstract,185,235,50,1,right,True,2020.02.19-14.46.12.103,4.167
137,1,abstract,185,225,40,4,right,True,2020.02.19-14.46.21.173,5.686
138,1,abstract,185,225,40,1,right,True,2020.02.19-14.46.32.991,4.434
139,1,abstract,185,235,50,4,left,False,2020.02.19-14.46.42.329,4.678999999999999
140,1,abstract,215,185,30,1,left,True,2020.02.19-14.46.52.940,4.446000000000001
141,1,abstract,185,245,60,4,left,False,2020.02.19-14.47.03.518,4.59
142,1,abstract,205,185,20,1,left,True,2020.02.19-14.47.12.945,4.624
143,1,abstract,185,195,10,5,left,False,2020.02.19-14.47.21.165,5.7860000000000005
144,1,abstract,195,185,10,1,left,True,2020.02.19-14.47.32.927,4.8580000000000005
145,1,abstract,205,185,20,5,left,True,2020.02.19-14.47.43.639,4.546
146,1,abstract,245,185,60,5,left,True,2020.02.19-14.47.56.729,3.72
147,1,abstract,185,215,30,5,right,True,2020.02.19-14.48.08.726,4.288
148,1,abstract,185,235,50,5,left,False,2020.02.19-14.48.22.844,4.859
149,1,abstract,225,185,40,5,left,True,2020.02.19-14.48.33.276,4.803999999999999
150,1,abstract,185,205,20,3,right,True,2020.02.19-14.48.44.905,5.257000000000001
151,1,abstract,215,185,30,3,left,True,2020.02.19-14.48.57.269,6.835
152,1,abstract,185,195,10,3,left,False,2020.02.19-14.49.09.232,6.332999999999999
153,1,abstract,185,225,40,3,right,True,2020.02.19-14.49.21.720,6.422000000000001
154,1,abstract,185,245,60,2,right,True,2020.02.19-14.49.35.513,4.39
155,1,abstract,235,185,50,3,left,True,2020.02.19-14.49.45.53,4.288
156,1,abstract,185,235,50,2,left,False,2020.02.19-14.49.54.234,5.048
157,1,abstract,245,185,60,3,left,True,2020.02.19-14.50.06.363,4.48
158,1,abstract,185,225,40,2,right,True,2020.02.19-14.50.16.921,4.823
159,1,abstract,195,185,10,4,left,True,2020.02.19-14.50.27.520,4.221
160,1,abstract,185,215,30,2,right,True,2020.02.19-14.50.39.784,4.322
161,1,abstract,185,205,20,4,left,False,2020.02.19-14.50.55.164,6.289
162,1,abstract,205,185,20,2,left,True,2020.02.19-14.51.07.250,4.4
163,1,abstract,215,185,30,4,left,True,2020.02.19-14.51.19.56,4.591
164,1,abstract,195,185,10,2,left,True,2020.02.19-14.51.33.442,3.653
165,1,abstract,185,225,40,4,right,True,2020.02.19-14.51.42.880,4.691
166,1,abstract,245,185,60,1,left,True,2020.02.19-14.51.53.659,4.323
167,1,abstract,235,185,50,4,left,True,2020.02.19-14.52.03.757,4.121
168,1,abstract,235,185,50,1,left,True,2020.02.19-14.52.14.10,3.966
169,1,abstract,185,245,60,4,right,True,2020.02.19-14.52.23.103,5.105
170,1,abstract,225,185,40,1,left,True,2020.02.19-14.52.34.37,4.803999999999999
171,1,abstract,185,195,10,5,left,False,2020.02.19-14.52.43.621,4.323
172,1,abstract,215,185,30,1,left,True,2020.02.19-14.52.53.83,3.852
173,1,abstract,185,205,20,5,right,True,2020.02.19-14.53.04.39,4.178
174,1,abstract,185,205,20,1,left,False,2020.02.19-14.53.14.350,5.003
175,1,abstract,215,185,30,5,left,True,2020.02.19-14.53.26.446,3.898
176,1,abstract,195,185,10,1,left,True,2020.02.19-14.53.40.140,4.3
177,1,abstract,225,185,40,5,left,True,2020.02.19-14.53.49.365,5.172000000000001
178,1,abstract,185,245,60,5,right,True,2020.02.19-14.54.00.379,4.01
179,1,abstract,235,185,50,5,left,True,2020.02.19-14.54.09.538,3.842
180,1,abstract,185,215,30,3,right,True,2020.02.19-14.54.19.747,3.4739999999999998
181,1,abstract,185,225,40,3,right,True,2020.02.19-14.54.31.832,4.402
182,1,abstract,205,185,20,3,left,True,2020.02.19-14.54.39.584,4.423
183,1,abstract,185,235,50,3,right,True,2020.02.19-14.54.48.586,3.7880000000000003
184,1,abstract,185,195,10,3,right,True,2020.02.19-14.54.59.735,3.864
185,1,abstract,245,185,60,3,left,True,2020.02.19-14.55.09.888,3.452
186,1,abstract,245,185,60,2,left,True,2020.02.19-14.55.19.471,3.8089999999999997
187,1,abstract,195,185,10,4,left,True,2020.02.19-14.55.34.215,4.021
188,1,abstract,235,185,50,2,left,True,2020.02.19-14.55.46.858,5.206
189,1,abstract,205,185,20,4,left,True,2020.02.19-14.55.58.241,4.188
190,1,abstract,225,185,40,2,left,True,2020.02.19-14.56.07.388,4.368
191,1,abstract,185,215,30,4,right,True,2020.02.19-14.56.18.827,3.875
192,1,abstract,185,215,30,2,left,False,2020.02.19-14.56.28.834,4.144
193,1,abstract,225,185,40,4,left,True,2020.02.19-14.56.40.49,3.977
194,1,abstract,205,185,20,2,left,True,2020.02.19-14.56.48.985,3.6519999999999997
195,1,abstract,185,235,50,4,right,True,2020.02.19-14.56.57.217,4.199
196,1,abstract,195,185,10,2,left,True,2020.02.19-14.57.08.174,3.675
197,1,abstract,185,245,60,4,right,True,2020.02.19-14.57.18.830,4.5569999999999995
198,1,abstract,185,245,60,1,right,True,2020.02.19-14.57.29.520,4.165
199,1,abstract,185,195,10,5,right,True,2020.02.19-14.57.38.599,4.29
200,1,abstract,185,235,50,1,right,True,2020.02.19-14.57.50.261,3.932
201,1,abstract,205,185,20,5,left,True,2020.02.19-14.57.58.771,4.648
202,1,abstract,185,225,40,1,left,False,2020.02.19-14.58.06.781,4.635
203,1,abstract,185,215,30,5,left,False,2020.02.19-14.58.20.16,4.793
204,1,abstract,215,185,30,1,left,True,2020.02.19-14.58.32.181,4.053999999999999
205,1,abstract,185,225,40,5,right,True,2020.02.19-14.58.41.172,5.8420000000000005
206,1,abstract,185,205,20,1,left,False,2020.02.19-14.58.52.844,4.904
207,1,abstract,185,235,50,5,right,True,2020.02.19-14.59.02.662,4.111000000000001
208,1,abstract,195,185,10,1,left,True,2020.02.19-14.59.13.542,4.367
209,1,abstract,185,245,60,5,right,True,2020.02.19-14.59.24.890,3.865
210,1,abstract,225,185,40,3,left,True,2020.02.19-14.59.34.596,3.966
211,1,abstract,235,185,50,3,left,True,2020.02.19-14.59.46.1,3.5180000000000002
212,1,abstract,185,215,30,3,right,True,2020.02.19-14.59.55.886,3.463
213,1,abstract,245,185,60,3,left,True,2020.02.19-15.00.07.648,4.333
214,1,abstract,205,185,20,3,left,True,2020.02.19-15.00.20.503,3.9989999999999997
215,1,abstract,185,195,10,4,left,False,2020.02.19-15.00.28.99,4.803
216,1,abstract,195,185,10,3,right,False,2020.02.19-15.00.38.878,4.96
217,1,abstract,185,205,20,4,left,False,2020.02.19-15.00.51.633,5.575
218,1,abstract,185,245,60,2,right,True,2020.02.19-15.01.07.14,4.535
219,1,abstract,185,215,30,4,right,True,2020.02.19-15.01.16.463,4.535
220,1,abstract,235,185,50,2,left,True,2020.02.19-15.01.27.387,4.476
221,1,abstract,185,225,40,4,left,False,2020.02.19-15.01.35.597,4.39
222,1,abstract,225,185,40,2,left,True,2020.02.19-15.01.44.566,5.272
223,1,abstract,235,185,50,4,left,True,2020.02.19-15.01.57.288,4.625
224,1,abstract,185,215,30,2,left,False,2020.02.19-15.02.08.279,4.5360000000000005
225,1,abstract,185,245,60,4,right,True,2020.02.19-15.02.17.740,4.323
226,1,abstract,205,185,20,2,right,False,2020.02.19-15.02.26.899,4.927
227,1,abstract,185,195,10,5,left,False,2020.02.19-15.02.35.422,6.065
228,1,abstract,185,195,10,2,right,True,2020.02.19-15.02.47.619,4.133
229,1,abstract,185,205,20,5,left,False,2020.02.19-15.03.00.352,5.763999999999999
230,1,abstract,245,185,60,1,left,True,2020.02.19-15.03.14.203,4.702
231,1,abstract,215,185,30,5,left,True,2020.02.19-15.03.23.787,4.69
232,1,abstract,185,235,50,1,right,True,2020.02.19-15.03.34.408,4.479
233,1,abstract,185,225,40,5,left,False,2020.02.19-15.03.43.791,4.155
234,1,abstract,225,185,40,1,left,True,2020.02.19-15.03.52.526,4.322
235,1,abstract,185,235,50,5,right,True,2020.02.19-15.04.02.433,4.312
236,1,abstract,185,215,30,1,left,False,2020.02.19-15.04.16.552,5.26
237,1,abstract,245,185,60,5,left,True,2020.02.19-15.04.30.101,3.931
238,1,abstract,205,185,20,1,right,False,2020.02.19-15.04.42.555,4.936
239,1,abstract,185,195,10,1,left,False,2020.02.19-15.04.51.88,4.423
