,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
0,10,realistic,185,215,30,4,right,True,2020.02.22-13.09.00.915,13.649000000000001
1,10,realistic,185,225,40,4,left,False,2020.02.22-13.09.23.175,9.138
2,10,realistic,185,205,20,4,right,True,2020.02.22-13.09.38.154,11.092
3,10,realistic,235,185,50,4,left,True,2020.02.22-13.09.55.377,9.372
4,10,realistic,195,185,10,4,left,True,2020.02.22-13.10.13.361,8.924
5,10,realistic,245,185,60,4,left,True,2020.02.22-13.10.33.243,9.617
6,10,realistic,245,185,60,3,left,True,2020.02.22-13.10.48.992,9.606
7,10,realistic,185,195,10,5,right,True,2020.02.22-13.11.04.852,9.059
8,10,realistic,185,235,50,3,right,True,2020.02.22-13.11.21.284,9.661
9,10,realistic,205,185,20,5,right,False,2020.02.22-13.11.35.524,8.981
10,10,realistic,225,185,40,3,right,False,2020.02.22-13.11.49.464,11.472000000000001
11,10,realistic,185,215,30,5,left,False,2020.02.22-13.12.07.995,9.605
12,10,realistic,215,185,30,3,right,False,2020.02.22-13.12.24.950,12.834000000000001
13,10,realistic,185,225,40,5,right,True,2020.02.22-13.12.42.732,8.544
14,10,realistic,205,185,20,3,left,True,2020.02.22-13.12.54.650,8.076
15,10,realistic,235,185,50,5,left,True,2020.02.22-13.13.08.913,8.345
16,10,realistic,195,185,10,3,left,True,2020.02.22-13.13.25.869,8.969
17,10,realistic,185,245,60,5,right,True,2020.02.22-13.13.41.808,10.645
18,10,realistic,185,245,60,2,right,True,2020.02.22-13.13.58.585,10.298
19,10,realistic,185,195,10,1,right,True,2020.02.22-13.14.13.798,9.618
20,10,realistic,185,235,50,2,left,False,2020.02.22-13.14.30.787,12.04
21,10,realistic,205,185,20,1,left,True,2020.02.22-13.14.47.407,12.466
22,10,realistic,185,225,40,2,right,True,2020.02.22-13.15.03.246,8.389
23,10,realistic,185,215,30,1,left,False,2020.02.22-13.15.20.235,9.561
24,10,realistic,215,185,30,2,left,True,2020.02.22-13.15.37.146,10.645
25,10,realistic,225,185,40,1,left,True,2020.02.22-13.15.56.413,10.544
26,10,realistic,205,185,20,2,left,True,2020.02.22-13.16.11.928,9.405
27,10,realistic,185,235,50,1,left,False,2020.02.22-13.16.25.934,9.339
28,10,realistic,195,185,10,2,left,True,2020.02.22-13.16.42.52,9.304
29,10,realistic,245,185,60,1,left,True,2020.02.22-13.17.02.314,9.941
30,10,realistic,225,185,40,4,left,True,2020.02.22-13.17.22.18,9.751
31,10,realistic,235,185,50,4,left,True,2020.02.22-13.17.39.218,10.467
32,10,realistic,185,215,30,4,left,False,2020.02.22-13.17.56.40,11.85
33,10,realistic,185,245,60,4,right,True,2020.02.22-13.18.12.816,9.293
34,10,realistic,205,185,20,4,left,True,2020.02.22-13.18.26.923,10.008
35,10,realistic,185,195,10,5,right,True,2020.02.22-13.18.40.507,11.225
36,10,realistic,195,185,10,4,right,False,2020.02.22-13.18.57.684,10.042
37,10,realistic,205,185,20,5,left,True,2020.02.22-13.19.13.567,8.713
38,10,realistic,185,245,60,3,right,True,2020.02.22-13.19.27.83,9.148
39,10,realistic,215,185,30,5,left,True,2020.02.22-13.19.42.374,8.69
40,10,realistic,235,185,50,3,left,True,2020.02.22-13.19.56.1,8.154
41,10,realistic,225,185,40,5,left,True,2020.02.22-13.20.11.583,9.316
42,10,realistic,185,225,40,3,right,True,2020.02.22-13.20.25.511,8.478
43,10,realistic,185,235,50,5,right,True,2020.02.22-13.20.38.892,10.343
44,10,realistic,185,215,30,3,left,False,2020.02.22-13.20.59.43,9.315
45,10,realistic,185,245,60,5,right,True,2020.02.22-13.21.13.284,10.064
46,10,realistic,205,185,20,3,left,True,2020.02.22-13.21.28.161,8.556000000000001
47,10,realistic,195,185,10,1,left,True,2020.02.22-13.21.42.571,9.895
48,10,realistic,185,195,10,3,right,True,2020.02.22-13.21.58.432,8.959
49,10,realistic,205,185,20,1,left,True,2020.02.22-13.22.10.975,9.583
50,10,realistic,245,185,60,2,left,True,2020.02.22-13.22.29.104,10.565
51,10,realistic,215,185,30,1,left,True,2020.02.22-13.22.44.550,8.232000000000001
52,10,realistic,185,235,50,2,right,True,2020.02.22-13.22.58.725,7.7170000000000005
53,10,realistic,185,225,40,1,left,False,2020.02.22-13.23.11.358,8.488999999999999
54,10,realistic,225,185,40,2,left,True,2020.02.22-13.23.24.437,8.299
55,10,realistic,185,235,50,1,left,False,2020.02.22-13.23.38.343,9.674
56,10,realistic,185,215,30,2,right,True,2020.02.22-13.23.57.834,8.88
57,10,realistic,185,245,60,1,right,True,2020.02.22-13.24.11.640,7.74
58,10,realistic,185,205,20,2,right,True,2020.02.22-13.24.29.198,9.629
59,10,realistic,195,185,10,2,right,False,2020.02.22-13.24.46.612,11.337
60,10,realistic,235,185,50,4,right,False,2020.02.22-13.25.06.572,11.325999999999999
61,10,realistic,185,245,60,4,right,True,2020.02.22-13.25.23.14,8.722000000000001
62,10,realistic,225,185,40,4,right,False,2020.02.22-13.25.37.557,8.433
63,10,realistic,185,195,10,5,left,False,2020.02.22-13.25.50.758,8.669
64,10,realistic,185,215,30,4,right,True,2020.02.22-13.26.05.269,8.767000000000001
65,10,realistic,205,185,20,5,left,True,2020.02.22-13.26.20.90,8.769
66,10,realistic,205,185,20,4,left,True,2020.02.22-13.26.34.991,8.834
67,10,realistic,215,185,30,5,right,False,2020.02.22-13.26.51.220,8.5
68,10,realistic,185,195,10,4,left,False,2020.02.22-13.27.04.835,8.12
69,10,realistic,225,185,40,5,left,True,2020.02.22-13.27.17.726,7.159
70,10,realistic,185,245,60,3,right,True,2020.02.22-13.27.30.716,7.471
71,10,realistic,185,235,50,5,right,True,2020.02.22-13.27.46.799,8.366
72,10,realistic,235,185,50,3,left,True,2020.02.22-13.28.00.69,8.052999999999999
73,10,realistic,185,245,60,5,right,True,2020.02.22-13.28.13.249,7.874
74,10,realistic,185,225,40,3,right,True,2020.02.22-13.28.28.507,7.785
75,10,realistic,195,185,10,1,right,False,2020.02.22-13.28.42.77,8.076
76,10,realistic,215,185,30,3,left,True,2020.02.22-13.28.59.972,7.919
77,10,realistic,205,185,20,1,right,False,2020.02.22-13.29.15.273,7.6739999999999995
78,10,realistic,185,205,20,3,left,False,2020.02.22-13.29.28.778,7.941
79,10,realistic,185,215,30,1,left,False,2020.02.22-13.29.47.755,8.722999999999999
80,10,realistic,185,195,10,3,right,True,2020.02.22-13.30.02.320,9.003
81,10,realistic,225,185,40,1,left,True,2020.02.22-13.30.16.103,8.646
82,10,realistic,185,245,60,2,right,True,2020.02.22-13.30.30.579,8.075
83,10,realistic,185,235,50,1,right,True,2020.02.22-13.30.47.255,8.076
84,10,realistic,235,185,50,2,left,True,2020.02.22-13.31.00.234,7.819
85,10,realistic,185,245,60,1,right,True,2020.02.22-13.31.13.179,8.142999999999999
86,10,realistic,185,225,40,2,right,True,2020.02.22-13.31.28.705,7.562
87,10,realistic,195,185,10,2,left,True,2020.02.22-13.31.42.53,7.528
88,10,realistic,215,185,30,2,left,True,2020.02.22-13.31.59.399,7.574
89,10,realistic,205,185,20,2,left,True,2020.02.22-13.32.14.356,7.002000000000001
90,10,realistic,185,245,60,4,right,True,2020.02.22-13.32.26.173,6.791
91,10,realistic,185,195,10,5,left,False,2020.02.22-13.32.37.890,7.841
92,10,realistic,185,235,50,4,right,True,2020.02.22-13.32.53.102,6.87
93,10,realistic,185,205,20,5,right,True,2020.02.22-13.33.04.898,6.6
94,10,realistic,185,225,40,4,right,True,2020.02.22-13.33.17.318,7.361000000000001
95,10,realistic,215,185,30,5,left,True,2020.02.22-13.33.29.627,7.316
96,10,realistic,215,185,30,4,left,True,2020.02.22-13.33.43.75,7.071000000000001
97,10,realistic,225,185,40,5,left,True,2020.02.22-13.33.58.768,7.44
98,10,realistic,185,205,20,4,right,True,2020.02.22-13.34.13.54,9.048
99,10,realistic,235,185,50,5,left,True,2020.02.22-13.34.28.234,7.115
100,10,realistic,195,185,10,4,left,True,2020.02.22-13.34.43.960,7.105
101,10,realistic,185,245,60,5,right,True,2020.02.22-13.34.58.34,6.903
102,10,realistic,185,245,60,3,right,True,2020.02.22-13.35.11.69,6.422000000000001
103,10,realistic,195,185,10,1,left,True,2020.02.22-13.35.24.461,6.456
104,10,realistic,235,185,50,3,left,True,2020.02.22-13.35.39.552,6.567
105,10,realistic,205,185,20,1,right,False,2020.02.22-13.35.52.296,6.757000000000001
106,10,realistic,185,225,40,3,right,True,2020.02.22-13.36.02.426,7.686
107,10,realistic,185,215,30,1,left,False,2020.02.22-13.36.18.712,8.131
108,10,realistic,215,185,30,3,left,True,2020.02.22-13.36.34.193,7.002999999999999
109,10,realistic,185,225,40,1,right,True,2020.02.22-13.36.46.144,6.757999999999999
110,10,realistic,185,205,20,3,right,True,2020.02.22-13.36.58.733,6.59
111,10,realistic,185,235,50,1,right,True,2020.02.22-13.37.10.248,6.657
112,10,realistic,195,185,10,3,left,True,2020.02.22-13.37.23.685,6.877999999999999
113,10,realistic,245,185,60,1,left,True,2020.02.22-13.37.41.522,7.138999999999999
114,10,realistic,245,185,60,2,left,True,2020.02.22-13.37.54.793,6.824
115,10,realistic,195,185,10,2,left,True,2020.02.22-13.38.12.552,6.287999999999999
116,10,realistic,235,185,50,2,left,True,2020.02.22-13.38.27.463,5.473
117,10,realistic,205,185,20,2,left,True,2020.02.22-13.38.39.113,6.937
118,10,realistic,185,225,40,2,left,False,2020.02.22-13.38.49.435,7.282
119,10,realistic,185,215,30,2,right,True,2020.02.22-13.39.05.318,6.9239999999999995
120,10,realistic,195,185,10,5,left,True,2020.02.22-13.39.20.273,6.8020000000000005
121,10,realistic,205,185,20,5,left,True,2020.02.22-13.39.32.928,6.244
122,10,realistic,245,185,60,4,left,True,2020.02.22-13.39.47.716,6.032
123,10,realistic,215,185,30,5,left,True,2020.02.22-13.39.58.641,6.187
124,10,realistic,185,235,50,4,left,False,2020.02.22-13.40.10.771,8.399
125,10,realistic,225,185,40,5,left,True,2020.02.22-13.40.24.765,7.54
126,10,realistic,225,185,40,4,left,True,2020.02.22-13.40.38.437,8.109
127,10,realistic,235,185,50,5,left,True,2020.02.22-13.40.53.997,8.276
128,10,realistic,215,185,30,4,left,True,2020.02.22-13.41.07.199,7.204
129,10,realistic,245,185,60,5,left,True,2020.02.22-13.41.19.285,6.657
130,10,realistic,185,205,20,4,left,False,2020.02.22-13.41.34.40,6.433
131,10,realistic,185,195,10,1,right,True,2020.02.22-13.41.49.63,6.601
132,10,realistic,195,185,10,4,left,True,2020.02.22-13.42.01.629,7.215
133,10,realistic,205,185,20,1,left,True,2020.02.22-13.42.14.697,6.478
134,10,realistic,185,245,60,3,right,True,2020.02.22-13.42.25.989,6.189
135,10,realistic,185,215,30,1,left,False,2020.02.22-13.42.37.102,6.669
136,10,realistic,185,235,50,3,right,True,2020.02.22-13.42.53.601,7.327000000000001
137,10,realistic,185,225,40,1,left,False,2020.02.22-13.43.05.831,6.657
138,10,realistic,225,185,40,3,left,True,2020.02.22-13.43.17.91,6.377000000000001
139,10,realistic,235,185,50,1,left,True,2020.02.22-13.43.30.906,6.077000000000001
140,10,realistic,185,215,30,3,left,False,2020.02.22-13.43.43.338,6.143
141,10,realistic,185,245,60,1,right,True,2020.02.22-13.43.54.397,5.751
142,10,realistic,205,185,20,3,right,False,2020.02.22-13.44.04.963,5.942
143,10,realistic,185,195,10,2,right,True,2020.02.22-13.44.14.479,5.92
144,10,realistic,185,195,10,3,left,False,2020.02.22-13.44.26.531,7.015
145,10,realistic,185,205,20,2,right,True,2020.02.22-13.44.42.146,5.7410000000000005
146,10,realistic,185,245,60,2,right,True,2020.02.22-13.44.57.694,5.797000000000001
147,10,realistic,215,185,30,2,left,True,2020.02.22-13.45.09.623,5.395
148,10,realistic,185,235,50,2,left,False,2020.02.22-13.45.20.960,6.221
149,10,realistic,185,225,40,2,right,True,2020.02.22-13.45.32.86,5.517
150,10,realistic,205,185,20,5,left,True,2020.02.22-13.45.40.965,5.997999999999999
151,10,realistic,215,185,30,5,left,True,2020.02.22-13.45.54.369,5.718999999999999
152,10,realistic,195,185,10,5,left,True,2020.02.22-13.46.09.894,5.53
153,10,realistic,185,225,40,5,left,False,2020.02.22-13.46.21.220,5.5520000000000005
154,10,realistic,245,185,60,4,left,True,2020.02.22-13.46.32.870,5.395
155,10,realistic,235,185,50,5,left,True,2020.02.22-13.46.44.39,5.273
156,10,realistic,235,185,50,4,left,True,2020.02.22-13.46.55.433,5.64
157,10,realistic,245,185,60,5,left,True,2020.02.22-13.47.06.858,6.2
158,10,realistic,185,225,40,4,left,False,2020.02.22-13.47.19.145,7.148
159,10,realistic,185,195,10,1,left,False,2020.02.22-13.47.32.426,6.065
160,10,realistic,215,185,30,4,left,True,2020.02.22-13.47.43.618,5.54
161,10,realistic,205,185,20,1,left,True,2020.02.22-13.47.56.541,5.886
162,10,realistic,205,185,20,4,left,True,2020.02.22-13.48.08.560,6.968999999999999
163,10,realistic,185,215,30,1,right,True,2020.02.22-13.48.21.572,5.718999999999999
164,10,realistic,195,185,10,4,left,True,2020.02.22-13.48.35.321,6.245
165,10,realistic,225,185,40,1,left,True,2020.02.22-13.48.46.481,5.819
166,10,realistic,245,185,60,3,left,True,2020.02.22-13.49.02.73,5.473
167,10,realistic,185,235,50,1,right,True,2020.02.22-13.49.14.639,5.272
168,10,realistic,235,185,50,3,left,True,2020.02.22-13.49.24.814,7.282
169,10,realistic,185,245,60,1,right,True,2020.02.22-13.49.37.212,7.093
170,10,realistic,185,225,40,3,left,False,2020.02.22-13.49.51.688,5.73
171,10,realistic,195,185,10,2,left,True,2020.02.22-13.50.03.204,5.394
172,10,realistic,215,185,30,3,left,True,2020.02.22-13.50.18.417,5.239
173,10,realistic,205,185,20,2,right,False,2020.02.22-13.50.31.38,6.445
174,10,realistic,205,185,20,3,left,True,2020.02.22-13.50.43.616,5.7620000000000005
175,10,realistic,215,185,30,2,left,True,2020.02.22-13.50.56.784,5.775
176,10,realistic,195,185,10,3,left,True,2020.02.22-13.51.12.366,6.1979999999999995
177,10,realistic,225,185,40,2,left,True,2020.02.22-13.51.23.479,5.864
178,10,realistic,245,185,60,2,left,True,2020.02.22-13.51.39.128,5.651
179,10,realistic,235,185,50,2,left,True,2020.02.22-13.51.50.554,5.261
180,10,realistic,215,185,30,5,left,True,2020.02.22-13.52.00.752,5.7860000000000005
181,10,realistic,185,225,40,5,right,True,2020.02.22-13.52.11.486,5.92
182,10,realistic,205,185,20,5,left,True,2020.02.22-13.52.20.768,5.763999999999999
183,10,realistic,185,235,50,5,right,True,2020.02.22-13.52.31.121,5.117
184,10,realistic,195,185,10,5,left,True,2020.02.22-13.52.43.18,5.496
185,10,realistic,185,245,60,5,right,True,2020.02.22-13.52.55.483,5.2829999999999995
186,10,realistic,185,245,60,4,right,True,2020.02.22-13.53.06.898,5.172000000000001
187,10,realistic,195,185,10,1,left,True,2020.02.22-13.53.19.40,6.902
188,10,realistic,235,185,50,4,left,True,2020.02.22-13.53.34.576,5.106
189,10,realistic,185,205,20,1,left,False,2020.02.22-13.53.45.824,5.7410000000000005
190,10,realistic,185,225,40,4,left,False,2020.02.22-13.53.57.396,5.406000000000001
191,10,realistic,185,215,30,1,left,False,2020.02.22-13.54.11.403,5.472
192,10,realistic,215,185,30,4,left,True,2020.02.22-13.54.24.225,6.165
193,10,realistic,225,185,40,1,left,True,2020.02.22-13.54.39.13,5.15
194,10,realistic,185,205,20,4,left,False,2020.02.22-13.54.51.9,5.3839999999999995
195,10,realistic,235,185,50,1,left,True,2020.02.22-13.55.02.537,5.931
196,10,realistic,195,185,10,4,left,True,2020.02.22-13.55.17.79,6.814
197,10,realistic,185,245,60,1,right,True,2020.02.22-13.55.30.863,5.853
198,10,realistic,185,245,60,3,right,True,2020.02.22-13.55.42.836,5.138
199,10,realistic,185,195,10,2,left,False,2020.02.22-13.55.52.900,6.042999999999999
200,10,realistic,235,185,50,3,left,True,2020.02.22-13.56.02.863,5.351
201,10,realistic,185,205,20,2,left,False,2020.02.22-13.56.14.357,4.914
202,10,realistic,185,225,40,3,left,False,2020.02.22-13.56.25.101,5.072
203,10,realistic,215,185,30,2,left,True,2020.02.22-13.56.35.121,5.797000000000001
204,10,realistic,215,185,30,3,right,False,2020.02.22-13.56.47.50,6.545
205,10,realistic,185,225,40,2,right,True,2020.02.22-13.56.58.544,5.194
206,10,realistic,205,185,20,3,left,True,2020.02.22-13.57.07.99,5.327999999999999
207,10,realistic,185,235,50,2,right,True,2020.02.22-13.57.17.18,4.758
208,10,realistic,195,185,10,3,right,False,2020.02.22-13.57.28.557,4.902
209,10,realistic,185,245,60,2,right,True,2020.02.22-13.57.40.430,5.517
210,10,realistic,185,225,40,5,right,True,2020.02.22-13.57.53.342,4.769
211,10,realistic,235,185,50,5,left,True,2020.02.22-13.58.01.853,5.952999999999999
212,10,realistic,185,215,30,5,left,False,2020.02.22-13.58.14.161,5.641
213,10,realistic,185,245,60,5,left,False,2020.02.22-13.58.24.727,6.747000000000001
214,10,realistic,185,205,20,5,left,False,2020.02.22-13.58.41.304,5.629
215,10,realistic,195,185,10,1,left,True,2020.02.22-13.58.54.730,5.74
216,10,realistic,185,195,10,5,right,True,2020.02.22-13.59.06.435,8.12
217,10,realistic,185,205,20,1,right,True,2020.02.22-13.59.23.168,5.082
218,10,realistic,185,245,60,4,right,True,2020.02.22-13.59.38.56,5.205
219,10,realistic,185,215,30,1,left,False,2020.02.22-13.59.48.187,5.473
220,10,realistic,235,185,50,4,left,True,2020.02.22-14.00.00.27,5.305
221,10,realistic,185,225,40,1,right,True,2020.02.22-14.00.09.74,5.6739999999999995
222,10,realistic,185,225,40,4,right,True,2020.02.22-14.00.20.880,5.819
223,10,realistic,235,185,50,1,left,True,2020.02.22-14.00.30.453,5.526
224,10,realistic,215,185,30,4,left,True,2020.02.22-14.00.40.907,5.037
225,10,realistic,185,245,60,1,right,True,2020.02.22-14.00.52.65,5.585
226,10,realistic,185,205,20,4,left,False,2020.02.22-14.01.07.480,5.684
227,10,realistic,195,185,10,2,left,True,2020.02.22-14.01.20.991,6.973
228,10,realistic,195,185,10,4,left,True,2020.02.22-14.01.34.97,5.584
229,10,realistic,185,205,20,2,left,False,2020.02.22-14.01.47.499,6.803
230,10,realistic,245,185,60,3,left,True,2020.02.22-14.02.02.400,5.898
231,10,realistic,185,215,30,2,left,False,2020.02.22-14.02.16.563,6.847
232,10,realistic,185,235,50,3,right,True,2020.02.22-14.02.33.239,5.82
233,10,realistic,185,225,40,2,right,True,2020.02.22-14.02.43.962,5.485
234,10,realistic,225,185,40,3,left,True,2020.02.22-14.02.54.37,5.115
235,10,realistic,185,235,50,2,right,True,2020.02.22-14.03.04.759,5.295
236,10,realistic,185,215,30,3,right,True,2020.02.22-14.03.19.861,5.127000000000001
237,10,realistic,185,245,60,2,right,True,2020.02.22-14.03.29.902,5.406000000000001
238,10,realistic,185,205,20,3,right,True,2020.02.22-14.03.45.137,5.372999999999999
239,10,realistic,195,185,10,3,left,True,2020.02.22-14.03.58.295,5.082
