,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
0,8,realistic,235,185,50,1,left,True,2020.02.21-17.10.27.400,9.327
1,8,realistic,185,245,60,1,right,True,2020.02.21-17.10.41.853,8.624
2,8,realistic,225,185,40,1,left,True,2020.02.21-17.10.56.307,8.522
3,8,realistic,185,195,10,2,right,True,2020.02.21-17.11.09.599,7.562
4,8,realistic,185,215,30,1,left,False,2020.02.21-17.11.23.2,7.55
5,8,realistic,185,205,20,2,right,True,2020.02.21-17.11.41.600,6.79
6,8,realistic,185,205,20,1,right,True,2020.02.21-17.11.54.523,7.461
7,8,realistic,185,215,30,2,left,False,2020.02.21-17.12.13.20,11.494000000000002
8,8,realistic,195,185,10,1,left,True,2020.02.21-17.12.32.544,6.8020000000000005
9,8,realistic,225,185,40,2,left,True,2020.02.21-17.12.44.262,6.455
10,8,realistic,185,245,60,5,right,True,2020.02.21-17.12.56.547,5.72
11,8,realistic,185,235,50,2,left,False,2020.02.21-17.13.10.878,5.976
12,8,realistic,235,185,50,5,left,True,2020.02.21-17.13.21.758,5.495
13,8,realistic,185,245,60,2,right,True,2020.02.21-17.13.32.380,6.981
14,8,realistic,185,225,40,5,right,True,2020.02.21-17.13.46.744,11.069
15,8,realistic,185,195,10,3,right,True,2020.02.21-17.14.03.956,10.086
16,8,realistic,185,215,30,5,left,False,2020.02.21-17.14.19.884,6.601
17,8,realistic,205,185,20,3,left,True,2020.02.21-17.14.32.540,5.506
18,8,realistic,185,205,20,5,right,True,2020.02.21-17.14.43.876,9.149
19,8,realistic,185,215,30,3,right,True,2020.02.21-17.15.04.49,7.013999999999999
20,8,realistic,195,185,10,5,left,True,2020.02.21-17.15.19.83,8.366
21,8,realistic,225,185,40,3,left,True,2020.02.21-17.15.32.375,5.774
22,8,realistic,245,185,60,4,left,True,2020.02.21-17.15.47.924,5.484
23,8,realistic,235,185,50,3,left,True,2020.02.21-17.15.59.182,5.864
24,8,realistic,235,185,50,4,left,True,2020.02.21-17.16.11.178,6.021
25,8,realistic,245,185,60,3,left,True,2020.02.21-17.16.22.984,6.1770000000000005
26,8,realistic,225,185,40,4,left,True,2020.02.21-17.16.38.924,7.807
27,8,realistic,185,195,10,4,right,True,2020.02.21-17.16.51.511,10.635
28,8,realistic,215,185,30,4,right,False,2020.02.21-17.17.07.272,9.404
29,8,realistic,205,185,20,4,left,True,2020.02.21-17.17.24.59,6.535
30,8,realistic,245,185,60,1,left,True,2020.02.21-17.17.39.139,6.847
31,8,realistic,185,195,10,2,left,False,2020.02.21-17.17.52.251,6.781000000000001
32,8,realistic,185,235,50,1,right,True,2020.02.21-17.18.06.404,8.008
33,8,realistic,185,205,20,2,right,True,2020.02.21-17.18.19.327,7.506
34,8,realistic,185,225,40,1,right,True,2020.02.21-17.18.32.663,7.897
35,8,realistic,215,185,30,2,right,False,2020.02.21-17.18.45.508,7.406000000000001
36,8,realistic,185,215,30,1,right,True,2020.02.21-17.19.00.241,6.702000000000001
37,8,realistic,185,225,40,2,right,True,2020.02.21-17.19.15.566,7.394
38,8,realistic,185,205,20,1,left,False,2020.02.21-17.19.28.791,7.025
39,8,realistic,185,235,50,2,right,True,2020.02.21-17.19.40.731,6.657
40,8,realistic,195,185,10,1,left,True,2020.02.21-17.19.54.156,12.321
41,8,realistic,185,245,60,2,right,True,2020.02.21-17.20.13.447,8.109
42,8,realistic,185,245,60,5,left,False,2020.02.21-17.20.27.688,7.584
43,8,realistic,195,185,10,3,left,True,2020.02.21-17.20.42.242,6.624
44,8,realistic,185,235,50,5,right,True,2020.02.21-17.20.55.657,8.623
45,8,realistic,205,185,20,3,left,True,2020.02.21-17.21.08.858,5.138999999999999
46,8,realistic,225,185,40,5,left,True,2020.02.21-17.21.18.956,6.244
47,8,realistic,185,215,30,3,left,False,2020.02.21-17.21.32.248,9.17
48,8,realistic,215,185,30,5,left,True,2020.02.21-17.21.48.768,5.439
49,8,realistic,225,185,40,3,left,True,2020.02.21-17.22.02.830,5.775
50,8,realistic,185,205,20,5,left,False,2020.02.21-17.22.15.441,7.037000000000001
51,8,realistic,185,235,50,3,left,False,2020.02.21-17.22.27.392,6.724
52,8,realistic,185,195,10,5,right,True,2020.02.21-17.22.41.477,7.93
53,8,realistic,245,185,60,3,left,True,2020.02.21-17.22.55.685,7.93
54,8,realistic,185,245,60,4,right,True,2020.02.21-17.23.10.875,7.394
55,8,realistic,195,185,10,4,right,False,2020.02.21-17.23.25.228,9.439
56,8,realistic,235,185,50,4,left,True,2020.02.21-17.23.43.290,7.864
57,8,realistic,185,205,20,4,right,True,2020.02.21-17.23.57.296,5.943
58,8,realistic,225,185,40,4,left,True,2020.02.21-17.24.10.63,6.199
59,8,realistic,185,215,30,4,right,True,2020.02.21-17.24.23.321,6.099
60,8,realistic,185,195,10,2,left,False,2020.02.21-17.24.35.273,6.556
61,8,realistic,205,185,20,2,left,True,2020.02.21-17.24.45.415,6.065
62,8,realistic,185,245,60,1,right,True,2020.02.21-17.24.56.294,5.16
63,8,realistic,215,185,30,2,right,False,2020.02.21-17.25.07.587,6.042000000000001
64,8,realistic,185,235,50,1,right,True,2020.02.21-17.25.19.572,5.349
65,8,realistic,225,185,40,2,right,False,2020.02.21-17.25.30.506,5.652
66,8,realistic,185,225,40,1,right,True,2020.02.21-17.25.40.771,4.636
67,8,realistic,235,185,50,2,left,True,2020.02.21-17.25.49.159,5.083
68,8,realistic,215,185,30,1,left,True,2020.02.21-17.25.59.179,4.3
69,8,realistic,185,245,60,2,right,True,2020.02.21-17.26.09.600,4.713
70,8,realistic,185,205,20,1,right,True,2020.02.21-17.26.24.142,4.87
71,8,realistic,185,195,10,3,right,True,2020.02.21-17.26.37.602,5.194
72,8,realistic,195,185,10,1,left,True,2020.02.21-17.26.48.760,5.004
73,8,realistic,205,185,20,3,right,False,2020.02.21-17.26.59.606,5.7410000000000005
