,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
0,2,realistic,235,185,50,3,left,True,2020.02.19-15.32.15.578,15.225
1,2,realistic,245,185,60,3,left,True,2020.02.19-15.32.36.589,19.469
2,2,realistic,225,185,40,3,left,True,2020.02.19-15.33.05.809,9.27
3,2,realistic,185,195,10,4,left,False,2020.02.19-15.33.19.860,9.182
4,2,realistic,185,215,30,3,right,True,2020.02.19-15.33.34.883,11.807
5,2,realistic,205,185,20,4,left,True,2020.02.19-15.33.52.754,8.267000000000001
6,2,realistic,205,185,20,3,left,True,2020.02.19-15.34.07.152,9.339
7,2,realistic,215,185,30,4,right,False,2020.02.19-15.34.23.896,14.073
8,2,realistic,185,195,10,3,left,False,2020.02.19-15.34.43.97,10.811
9,2,realistic,225,185,40,4,left,True,2020.02.19-15.34.58.689,9.561
10,2,realistic,185,245,60,2,right,True,2020.02.19-15.35.14.92,15.995
11,2,realistic,235,185,50,4,left,True,2020.02.19-15.35.35.236,11.773
12,2,realistic,185,235,50,2,right,True,2020.02.19-15.35.51.901,12.488
13,2,realistic,185,245,60,4,right,True,2020.02.19-15.36.12.979,13.314
14,2,realistic,185,225,40,2,left,False,2020.02.19-15.36.33.687,8.064
15,2,realistic,195,185,10,5,right,False,2020.02.19-15.36.47.527,7.461
16,2,realistic,185,215,30,2,left,False,2020.02.19-15.37.03.28,6.792999999999999
17,2,realistic,185,205,20,5,right,True,2020.02.19-15.37.20.868,7.2589999999999995
18,2,realistic,205,185,20,2,left,True,2020.02.19-15.37.33.924,7.82
19,2,realistic,215,185,30,5,left,True,2020.02.19-15.37.49.149,6.837000000000001
20,2,realistic,195,185,10,2,right,False,2020.02.19-15.38.05.792,7.528
21,2,realistic,225,185,40,5,left,True,2020.02.19-15.38.18.246,8.936
22,2,realistic,245,185,60,1,left,True,2020.02.19-15.38.36.956,7.684
23,2,realistic,185,235,50,5,right,True,2020.02.19-15.38.51.711,6.209
24,2,realistic,235,185,50,1,left,True,2020.02.19-15.39.02.813,7.0920000000000005
25,2,realistic,245,185,60,5,right,False,2020.02.19-15.39.15.692,7.07
26,2,realistic,225,185,40,1,left,True,2020.02.19-15.39.32.514,7.997000000000001
27,2,realistic,185,195,10,1,right,True,2020.02.19-15.39.45.303,6.2860000000000005
28,2,realistic,215,185,30,1,left,True,2020.02.19-15.39.56.728,5.518
29,2,realistic,205,185,20,1,right,False,2020.02.19-15.40.09.639,6.29
30,2,realistic,245,185,60,3,left,True,2020.02.19-15.40.24.474,5.541
31,2,realistic,185,195,10,4,right,True,2020.02.19-15.40.36.292,66.056999
32,2,realistic,235,185,50,3,left,True,2020.02.19-15.41.46.281,12.029000000000002
33,2,realistic,205,185,20,4,right,False,2020.02.19-15.42.04.487,8.847000000000001
34,2,realistic,225,185,40,3,left,True,2020.02.19-15.42.18.293,10.199
35,2,realistic,215,185,30,4,right,False,2020.02.19-15.42.37.136,7.975
36,2,realistic,215,185,30,3,left,True,2020.02.19-15.42.51.244,10.6
37,2,realistic,185,225,40,4,right,True,2020.02.19-15.43.06.780,17.280001000000002
38,2,realistic,185,205,20,3,left,False,2020.02.19-15.43.29.891,10.387
39,2,realistic,185,235,50,4,left,False,2020.02.19-15.43.45.193,9.505
40,2,realistic,195,185,10,3,left,True,2020.02.19-15.44.01.467,9.26
41,2,realistic,245,185,60,4,right,False,2020.02.19-15.44.21.684,14.620999999999999
42,2,realistic,245,185,60,2,left,True,2020.02.19-15.44.42.438,8.152999999999999
43,2,realistic,185,195,10,5,left,False,2020.02.19-15.44.56.857,7.7860000000000005
44,2,realistic,185,235,50,2,left,False,2020.02.19-15.45.12.25,12.299000000000001
45,2,realistic,185,205,20,5,right,True,2020.02.19-15.45.29.249,9.93
46,2,realistic,185,225,40,2,right,True,2020.02.19-15.45.45.10,12.387
47,2,realistic,215,185,30,5,left,True,2020.02.19-15.46.02.334,11.415
48,2,realistic,185,215,30,2,left,False,2020.02.19-15.46.21.99,11.748
49,2,realistic,185,225,40,5,left,False,2020.02.19-15.46.41.472,8.455
50,2,realistic,205,185,20,2,left,True,2020.02.19-15.46.53.290,9.895
51,2,realistic,185,235,50,5,right,True,2020.02.19-15.47.07.765,10.064
52,2,realistic,185,195,10,2,left,False,2020.02.19-15.47.25.190,11.94
53,2,realistic,185,245,60,5,right,True,2020.02.19-15.47.42.57,9.829
54,2,realistic,245,185,60,1,left,True,2020.02.19-15.47.59.179,10.6
55,2,realistic,185,195,10,1,right,True,2020.02.19-15.48.16.56,8.691
56,2,realistic,235,185,50,1,left,True,2020.02.19-15.48.28.679,7.4270000000000005
57,2,realistic,205,185,20,1,right,False,2020.02.19-15.48.42.283,10.477
58,2,realistic,185,225,40,1,left,False,2020.02.19-15.48.56.122,7.485
59,2,realistic,185,215,30,1,right,True,2020.02.19-15.49.12.218,10.198
60,2,realistic,185,195,10,4,right,True,2020.02.19-15.49.28.257,7.145
61,2,realistic,185,205,20,4,left,False,2020.02.19-15.49.44.6,7.7860000000000005
62,2,realistic,185,245,60,3,right,True,2020.02.19-15.50.01.599,10.41
63,2,realistic,185,215,30,4,right,True,2020.02.19-15.50.16.934,8.4
64,2,realistic,185,235,50,3,right,True,2020.02.19-15.50.35.164,7.428
65,2,realistic,225,185,40,4,left,True,2020.02.19-15.50.48.166,9.102
66,2,realistic,185,225,40,3,right,True,2020.02.19-15.51.01.859,33.319
67,2,realistic,235,185,50,4,left,True,2020.02.19-15.51.38.920,6.79
68,2,realistic,185,215,30,3,right,True,2020.02.19-15.51.52.78,8.242
69,2,realistic,185,245,60,4,right,True,2020.02.19-15.52.05.246,7.149
70,2,realistic,185,205,20,3,right,True,2020.02.19-15.52.22.225,8.633
71,2,realistic,185,195,10,5,left,False,2020.02.19-15.52.39.448,8.767999999999999
72,2,realistic,185,195,10,3,left,False,2020.02.19-15.52.54.348,6.434
73,2,realistic,205,185,20,5,right,False,2020.02.19-15.53.04.379,8.51
74,2,realistic,245,185,60,2,left,True,2020.02.19-15.53.21.435,12.353
75,2,realistic,185,215,30,5,right,True,2020.02.19-15.53.42.54,8.634
