,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
216,3,abstract,235,185,50,5,left,True,2020.02.19-18.31.56.870,5.563
217,3,abstract,185,245,60,1,right,True,2020.02.19-18.32.07.548,7.395
218,3,abstract,225,185,40,5,left,True,2020.02.19-18.32.20.762,6.579
219,3,abstract,195,185,10,2,left,True,2020.02.19-18.32.32.256,5.662999999999999
220,3,abstract,215,185,30,5,left,True,2020.02.19-18.32.47.736,6.099
221,3,abstract,185,205,20,2,left,False,2020.02.19-18.33.00.951,7.405
222,3,abstract,185,205,20,5,left,False,2020.02.19-18.33.14.488,5.428
223,3,abstract,185,215,30,2,left,False,2020.02.19-18.33.30.952,5.361000000000001
224,3,abstract,185,195,10,5,right,True,2020.02.19-18.33.42.166,6.602
225,3,abstract,185,225,40,2,left,False,2020.02.19-18.33.54.911,6.936
226,3,abstract,185,245,60,4,right,True,2020.02.19-18.34.09.230,5.707999999999999
227,3,abstract,185,235,50,2,right,True,2020.02.19-18.34.23.539,7.058
228,3,abstract,235,185,50,4,left,True,2020.02.19-18.34.35.500,6.144
229,3,abstract,185,245,60,2,right,True,2020.02.19-18.34.46.761,5.595
230,3,abstract,225,185,40,4,left,True,2020.02.19-18.34.58.187,4.591
231,3,abstract,185,195,10,3,left,False,2020.02.19-18.35.07.547,7.182
232,3,abstract,215,185,30,4,left,True,2020.02.19-18.35.19.856,6.388
233,3,abstract,185,205,20,3,left,False,2020.02.19-18.35.33.360,7.316
234,3,abstract,205,185,20,4,left,True,2020.02.19-18.35.46.484,6.332999999999999
235,3,abstract,185,215,30,3,left,False,2020.02.19-18.35.58.860,6.077000000000001
236,3,abstract,185,195,10,4,left,False,2020.02.19-18.36.10.789,6.736000000000001
237,3,abstract,185,225,40,3,right,True,2020.02.19-18.36.23.668,9.46
238,3,abstract,185,245,60,3,right,True,2020.02.19-18.36.40.501,9.025
239,3,abstract,235,185,50,3,left,True,2020.02.19-18.36.54.664,9.494
