,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
0,0,realistic,195,185,10,1,left,True,2020.02.18-20.06.07.781,22.541
1,0,realistic,185,205,20,1,right,True,2020.02.18-20.06.38.119,22.115
2,0,realistic,185,245,60,5,right,True,2020.02.18-20.07.10.42,15.179
3,0,realistic,185,215,30,1,right,True,2020.02.18-20.07.30.135,21.680999999999997
4,0,realistic,235,185,50,5,left,True,2020.02.18-20.07.58.204,14.800999999999998
5,0,realistic,185,225,40,1,right,True,2020.02.18-20.08.16.746,14.186
6,0,realistic,225,185,40,5,left,True,2020.02.18-20.08.35.511,13.806
7,0,realistic,185,235,50,1,right,True,2020.02.18-20.08.54.902,11.594000000000001
8,0,realistic,215,185,30,5,left,True,2020.02.18-20.09.12.427,17.580999
9,0,realistic,245,185,60,1,left,True,2020.02.18-20.09.34.900,14.152000000000001
10,0,realistic,185,205,20,5,right,True,2020.02.18-20.09.57.128,13.102
11,0,realistic,185,195,10,2,left,False,2020.02.18-20.10.18.819,16.195999
12,0,realistic,195,185,10,5,right,False,2020.02.18-20.10.40.981,14.575
13,0,realistic,205,185,20,2,left,True,2020.02.18-20.11.01.398,14.432
14,0,realistic,185,245,60,4,right,True,2020.02.18-20.11.20.655,10.443
15,0,realistic,215,185,30,2,left,True,2020.02.18-20.11.37.253,11.17
16,0,realistic,235,185,50,4,left,True,2020.02.18-20.11.53.348,14.475999999999999
17,0,realistic,185,225,40,2,right,True,2020.02.18-20.12.11.566,13.66
18,0,realistic,185,225,40,4,right,True,2020.02.18-20.12.31.358,9.539
19,0,realistic,185,235,50,2,left,False,2020.02.18-20.12.45.801,11.114
20,0,realistic,215,185,30,4,left,True,2020.02.18-20.13.02.845,12.287
21,0,realistic,245,185,60,2,left,True,2020.02.18-20.13.20.13,11.773
22,0,realistic,205,185,20,4,left,True,2020.02.18-20.13.40.319,13.437999999999999
23,0,realistic,185,195,10,3,right,True,2020.02.18-20.13.57.354,14.765
24,0,realistic,195,185,10,4,left,True,2020.02.18-20.14.18.96,9.494
25,0,realistic,205,185,20,3,left,True,2020.02.18-20.14.33.431,12.209000000000001
26,0,realistic,185,245,60,3,left,False,2020.02.18-20.14.50.466,12.04
27,0,realistic,215,185,30,3,left,True,2020.02.18-20.15.08.660,9.729
28,0,realistic,185,235,50,3,left,False,2020.02.18-20.15.24.320,13.37
29,0,realistic,225,185,40,3,left,True,2020.02.18-20.15.43.264,12.622
30,0,realistic,185,205,20,1,left,False,2020.02.18-20.16.02.721,9.203
31,0,realistic,215,185,30,1,right,False,2020.02.18-20.16.19.29,7.585
32,0,realistic,195,185,10,1,left,True,2020.02.18-20.16.36.409,9.326
