,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
36,5,abstract,185,215,30,2,right,True,2020.02.20-20.27.39.898,11.125
37,5,abstract,225,185,40,3,left,True,2020.02.20-20.27.58.83,8.141
38,5,abstract,185,205,20,2,left,False,2020.02.20-20.28.13.70,8.525
39,5,abstract,235,185,50,3,left,True,2020.02.20-20.28.27.738,11.402999999999999
40,5,abstract,195,185,10,2,left,True,2020.02.20-20.28.47.753,8.59
41,5,abstract,245,185,60,3,left,True,2020.02.20-20.29.07.311,11.059000000000001
42,5,abstract,185,245,60,1,right,True,2020.02.20-20.29.25.630,10.968
43,5,abstract,195,185,10,4,left,True,2020.02.20-20.29.43.568,9.349
44,5,abstract,235,185,50,1,left,True,2020.02.20-20.30.01.551,9.226
45,5,abstract,185,205,20,4,left,False,2020.02.20-20.30.16.909,10.21
46,5,abstract,225,185,40,1,left,True,2020.02.20-20.30.33.944,7.292000000000001
47,5,abstract,215,185,30,4,left,True,2020.02.20-20.30.49.882,8.198
48,5,abstract,185,215,30,1,left,False,2020.02.20-20.31.05.407,10.332
49,5,abstract,225,185,40,4,left,True,2020.02.20-20.31.22.798,9.606
50,5,abstract,185,205,20,1,left,False,2020.02.20-20.31.39.241,9.158
51,5,abstract,185,235,50,4,right,True,2020.02.20-20.31.53.314,9.941
52,5,abstract,185,195,10,1,left,False,2020.02.20-20.32.10.615,9.539
53,5,abstract,245,185,60,4,left,True,2020.02.20-20.32.26.432,6.622999999999999
54,5,abstract,245,185,60,5,left,True,2020.02.20-20.32.39.187,8.266
55,5,abstract,195,185,10,5,left,True,2020.02.20-20.32.58.388,7.348
56,5,abstract,185,235,50,5,left,False,2020.02.20-20.33.12.540,7.0360000000000005
57,5,abstract,185,205,20,5,right,True,2020.02.20-20.33.24.501,9.115
58,5,abstract,185,225,40,5,right,True,2020.02.20-20.33.39.447,9.103
59,5,abstract,215,185,30,5,left,True,2020.02.20-20.33.53.498,7.997999999999999
60,5,abstract,195,185,10,3,left,True,2020.02.20-20.34.11.303,7.439
61,5,abstract,205,185,20,3,left,True,2020.02.20-20.34.24.594,7.327999999999999
62,5,abstract,245,185,60,2,left,True,2020.02.20-20.34.40.466,9.058
63,5,abstract,185,215,30,3,right,True,2020.02.20-20.34.57.790,12.588
64,5,abstract,185,235,50,2,left,False,2020.02.20-20.35.20.208,12.845
65,5,abstract,185,225,40,3,left,False,2020.02.20-20.35.37.956,8.366
66,5,abstract,185,225,40,2,right,True,2020.02.20-20.35.52.454,37.831001
67,5,abstract,235,185,50,3,left,True,2020.02.20-20.36.34.27,8.812999999999999
68,5,abstract,185,215,30,2,left,False,2020.02.20-20.36.49.195,8.121
69,5,abstract,185,245,60,3,right,True,2020.02.20-20.37.02.241,6.915
70,5,abstract,205,185,20,2,right,False,2020.02.20-20.37.13.980,6.992999999999999
71,5,abstract,195,185,10,4,left,True,2020.02.20-20.37.26.814,7.428
72,5,abstract,195,185,10,2,left,True,2020.02.20-20.37.40.374,8.422
73,5,abstract,185,205,20,4,right,True,2020.02.20-20.37.56.615,8.198
74,5,abstract,245,185,60,1,left,True,2020.02.20-20.38.12.911,8.779
75,5,abstract,185,215,30,4,left,False,2020.02.20-20.38.29.943,8.793
76,5,abstract,185,235,50,1,right,True,2020.02.20-20.38.48.564,7.886
77,5,abstract,185,225,40,4,left,False,2020.02.20-20.39.01.364,7.942
78,5,abstract,185,225,40,1,left,False,2020.02.20-20.39.15.439,11.158
79,5,abstract,185,235,50,4,right,True,2020.02.20-20.39.31.500,10.041
80,5,abstract,215,185,30,1,left,True,2020.02.20-20.39.47.483,7.662999999999999
81,5,abstract,185,245,60,4,left,False,2020.02.20-20.40.01.266,7.72
82,5,abstract,205,185,20,1,right,False,2020.02.20-20.40.13.799,12.017999999999999
83,5,abstract,185,195,10,5,left,False,2020.02.20-20.40.29.392,11.661
84,5,abstract,195,185,10,1,left,True,2020.02.20-20.40.47.18,9.238
85,5,abstract,205,185,20,5,right,False,2020.02.20-20.41.02.107,10.578
86,5,abstract,245,185,60,5,left,True,2020.02.20-20.41.21.230,10.242
87,5,abstract,185,215,30,5,left,False,2020.02.20-20.41.39.737,9.964
88,5,abstract,185,235,50,5,right,True,2020.02.20-20.41.59.541,8.009
89,5,abstract,225,185,40,5,left,True,2020.02.20-20.42.13.135,8.969
90,5,abstract,185,205,20,3,right,True,2020.02.20-20.42.28.950,8.177
91,5,abstract,215,185,30,3,left,True,2020.02.20-20.42.44.231,7.126
92,5,abstract,185,195,10,3,left,False,2020.02.20-20.42.56.473,11.135
93,5,abstract,185,225,40,3,right,True,2020.02.20-20.43.13.763,10.332
94,5,abstract,185,245,60,2,right,True,2020.02.20-20.43.31.478,8.31
95,5,abstract,235,185,50,3,left,True,2020.02.20-20.43.44.926,6.769
96,5,abstract,185,235,50,2,left,False,2020.02.20-20.43.56.609,8.456
97,5,abstract,245,185,60,3,left,True,2020.02.20-20.44.12.157,7.082000000000001
98,5,abstract,185,225,40,2,right,True,2020.02.20-20.44.25.337,10.041
99,5,abstract,195,185,10,4,left,True,2020.02.20-20.44.41.153,10.243
100,5,abstract,185,215,30,2,left,False,2020.02.20-20.44.59.426,6.6
101,5,abstract,185,205,20,4,right,True,2020.02.20-20.45.17.86,7.638999999999999
102,5,abstract,205,185,20,2,left,True,2020.02.20-20.45.30.545,7.292999999999999
103,5,abstract,215,185,30,4,left,True,2020.02.20-20.45.45.233,6.479
104,5,abstract,195,185,10,2,left,True,2020.02.20-20.46.01.507,6.4110000000000005
105,5,abstract,185,225,40,4,right,True,2020.02.20-20.46.13.715,6.379
106,5,abstract,245,185,60,1,left,True,2020.02.20-20.46.26.191,5.854
107,5,abstract,235,185,50,4,left,True,2020.02.20-20.46.37.819,7.327999999999999
108,5,abstract,235,185,50,1,left,True,2020.02.20-20.46.51.278,6.301
109,5,abstract,185,245,60,4,left,False,2020.02.20-20.47.02.705,9.103
110,5,abstract,225,185,40,1,left,True,2020.02.20-20.47.17.639,12.052
111,5,abstract,185,195,10,5,left,False,2020.02.20-20.47.34.471,7.718
112,5,abstract,215,185,30,1,left,True,2020.02.20-20.47.47.316,5.954
113,5,abstract,185,205,20,5,left,False,2020.02.20-20.48.00.384,5.697
114,5,abstract,185,205,20,1,left,False,2020.02.20-20.48.12.213,5.496
115,5,abstract,215,185,30,5,left,True,2020.02.20-20.48.24.823,6.992000000000001
116,5,abstract,195,185,10,1,left,True,2020.02.20-20.48.41.622,7.06
117,5,abstract,225,185,40,5,right,False,2020.02.20-20.48.53.596,12.588
118,5,abstract,185,245,60,5,right,True,2020.02.20-20.49.12.14,6.892
119,5,abstract,235,185,50,5,left,True,2020.02.20-20.49.24.33,6.937
120,5,abstract,185,215,30,3,left,False,2020.02.20-20.49.37.325,6.513
121,5,abstract,185,225,40,3,left,False,2020.02.20-20.49.52.447,7.284
122,5,abstract,205,185,20,3,left,True,2020.02.20-20.50.03.92,8.445
123,5,abstract,185,235,50,3,right,True,2020.02.20-20.50.16.138,6.189
124,5,abstract,185,195,10,3,left,False,2020.02.20-20.50.29.688,5.629
125,5,abstract,245,185,60,3,left,True,2020.02.20-20.50.41.595,8.298
126,5,abstract,245,185,60,2,left,True,2020.02.20-20.50.56.25,7.294
127,5,abstract,195,185,10,4,left,True,2020.02.20-20.51.14.254,5.25
128,5,abstract,235,185,50,2,left,True,2020.02.20-20.51.28.138,5.316
129,5,abstract,205,185,20,4,left,True,2020.02.20-20.51.39.632,5.751
130,5,abstract,225,185,40,2,left,True,2020.02.20-20.51.50.343,5.417000000000001
131,5,abstract,185,215,30,4,left,False,2020.02.20-20.52.02.819,6.155
132,5,abstract,185,215,30,2,left,False,2020.02.20-20.52.15.106,6.355
133,5,abstract,225,185,40,4,left,True,2020.02.20-20.52.28.531,6.792000000000001
134,5,abstract,205,185,20,2,left,True,2020.02.20-20.52.40.293,7.952999999999999
135,5,abstract,185,235,50,4,left,False,2020.02.20-20.52.52.848,8.03
136,5,abstract,195,185,10,2,left,True,2020.02.20-20.53.07.648,5.7410000000000005
137,5,abstract,185,245,60,4,right,True,2020.02.20-20.53.20.358,5.7410000000000005
138,5,abstract,185,245,60,1,right,True,2020.02.20-20.53.32.231,5.82
139,5,abstract,185,195,10,5,left,False,2020.02.20-20.53.42.976,5.619
140,5,abstract,185,235,50,1,right,True,2020.02.20-20.53.55.966,5.34
141,5,abstract,205,185,20,5,left,True,2020.02.20-20.54.05.885,7.662000000000001
142,5,abstract,185,225,40,1,left,False,2020.02.20-20.54.16.920,5.965
143,5,abstract,185,215,30,5,left,False,2020.02.20-20.54.31.486,5.462000000000001
144,5,abstract,215,185,30,1,left,True,2020.02.20-20.54.44.297,5.34
145,5,abstract,185,225,40,5,right,True,2020.02.20-20.54.54.585,5.237
146,5,abstract,185,205,20,1,left,False,2020.02.20-20.55.05.664,6.042999999999999
147,5,abstract,185,235,50,5,right,True,2020.02.20-20.55.16.633,9.885
148,5,abstract,195,185,10,1,left,True,2020.02.20-20.55.33.299,6.801
149,5,abstract,185,245,60,5,right,True,2020.02.20-20.55.47.70,5.875
150,5,abstract,225,185,40,3,left,True,2020.02.20-20.55.58.764,5.4510000000000005
151,5,abstract,235,185,50,3,left,True,2020.02.20-20.56.11.654,6.434
152,5,abstract,185,215,30,3,right,True,2020.02.20-20.56.24.432,6.132000000000001
153,5,abstract,245,185,60,3,left,True,2020.02.20-20.56.38.852,6.757000000000001
154,5,abstract,205,185,20,3,left,True,2020.02.20-20.56.54.143,6.199
155,5,abstract,185,195,10,4,right,True,2020.02.20-20.57.03.927,5.718999999999999
156,5,abstract,195,185,10,3,left,True,2020.02.20-20.57.15.611,5.686
157,5,abstract,185,205,20,4,right,True,2020.02.20-20.57.29.115,7.159
158,5,abstract,185,245,60,2,right,True,2020.02.20-20.57.46.81,6.155
159,5,abstract,185,215,30,4,left,False,2020.02.20-20.57.57.150,5.809
160,5,abstract,235,185,50,2,left,True,2020.02.20-20.58.09.336,5.6739999999999995
161,5,abstract,185,225,40,4,left,False,2020.02.20-20.58.18.752,6.355
162,5,abstract,225,185,40,2,left,True,2020.02.20-20.58.29.698,5.853
163,5,abstract,235,185,50,4,left,True,2020.02.20-20.58.42.990,5.563
164,5,abstract,185,215,30,2,right,True,2020.02.20-20.58.54.908,6.2989999999999995
165,5,abstract,185,245,60,4,right,True,2020.02.20-20.59.06.134,6.511
166,5,abstract,205,185,20,2,left,True,2020.02.20-20.59.17.459,7.037000000000001
167,5,abstract,185,195,10,5,left,False,2020.02.20-20.59.28.82,6.825
168,5,abstract,185,195,10,2,left,False,2020.02.20-20.59.41.38,7.148
169,5,abstract,185,205,20,5,left,False,2020.02.20-20.59.56.787,6.311
170,5,abstract,245,185,60,1,left,True,2020.02.20-21.00.11.196,5.898
171,5,abstract,215,185,30,5,left,True,2020.02.20-21.00.21.974,5.2620000000000005
172,5,abstract,185,235,50,1,right,True,2020.02.20-21.00.33.178,5.506
173,5,abstract,185,225,40,5,right,True,2020.02.20-21.00.43.599,5.506
174,5,abstract,225,185,40,1,left,True,2020.02.20-21.00.53.708,6.064
175,5,abstract,185,235,50,5,right,True,2020.02.20-21.01.05.379,6.0089999999999995
176,5,abstract,185,215,30,1,left,False,2020.02.20-21.01.21.196,5.417000000000001
177,5,abstract,245,185,60,5,left,True,2020.02.20-21.01.34.901,6.723
178,5,abstract,205,185,20,1,right,False,2020.02.20-21.01.50.147,8.388
179,5,abstract,185,195,10,1,left,False,2020.02.20-21.02.02.110,6.579
180,5,abstract,235,185,50,3,left,True,2020.02.20-21.02.12.609,6.49
181,5,abstract,245,185,60,3,left,True,2020.02.20-21.02.24.883,7.1610000000000005
182,5,abstract,225,185,40,3,left,True,2020.02.20-21.02.41.794,6.669
183,5,abstract,185,195,10,4,left,False,2020.02.20-21.02.53.243,5.7860000000000005
184,5,abstract,185,215,30,3,left,False,2020.02.20-21.03.04.871,6.042000000000001
185,5,abstract,205,185,20,4,left,True,2020.02.20-21.03.16.968,6.434
186,5,abstract,205,185,20,3,left,True,2020.02.20-21.03.29.534,5.405
187,5,abstract,215,185,30,4,left,True,2020.02.20-21.03.42.345,5.585
188,5,abstract,185,195,10,3,right,True,2020.02.20-21.03.53.33,8.97
189,5,abstract,225,185,40,4,left,True,2020.02.20-21.04.06.784,6.456
190,5,abstract,185,245,60,2,right,True,2020.02.20-21.04.19.58,7.0489999999999995
191,5,abstract,235,185,50,4,left,True,2020.02.20-21.04.31.245,8.176
192,5,abstract,185,235,50,2,left,False,2020.02.20-21.04.44.336,6.813
193,5,abstract,185,245,60,4,left,False,2020.02.20-21.04.59.738,7.361000000000001
194,5,abstract,185,225,40,2,left,False,2020.02.20-21.05.14.493,9.137
195,5,abstract,195,185,10,5,left,True,2020.02.20-21.05.29.415,8.623
196,5,abstract,185,215,30,2,left,False,2020.02.20-21.05.46.59,6.087000000000001
197,5,abstract,185,205,20,5,right,True,2020.02.20-21.06.03.204,5.808
198,5,abstract,205,185,20,2,left,True,2020.02.20-21.06.14.831,7.45
199,5,abstract,215,185,30,5,left,True,2020.02.20-21.06.29.675,6.11
200,5,abstract,195,185,10,2,right,False,2020.02.20-21.06.45.581,6.577999999999999
201,5,abstract,225,185,40,5,left,True,2020.02.20-21.06.57.86,6.187
202,5,abstract,245,185,60,1,left,True,2020.02.20-21.07.13.47,8.008
203,5,abstract,185,235,50,5,right,True,2020.02.20-21.07.28.147,5.9879999999999995
204,5,abstract,235,185,50,1,left,True,2020.02.20-21.07.39.38,9.059
205,5,abstract,245,185,60,5,left,True,2020.02.20-21.07.53.883,6.735
206,5,abstract,225,185,40,1,left,True,2020.02.20-21.08.10.369,6.59
207,5,abstract,185,195,10,1,left,False,2020.02.20-21.08.21.728,5.898
208,5,abstract,215,185,30,1,left,True,2020.02.20-21.08.32.752,6.388999999999999
209,5,abstract,205,185,20,1,left,True,2020.02.20-21.08.46.524,8.579
210,5,abstract,245,185,60,3,left,True,2020.02.20-21.09.03.648,6.355
211,5,abstract,185,195,10,4,left,False,2020.02.20-21.09.16.258,6.087000000000001
212,5,abstract,235,185,50,3,left,True,2020.02.20-21.09.26.266,5.976
213,5,abstract,205,185,20,4,left,True,2020.02.20-21.09.38.418,5.675
214,5,abstract,225,185,40,3,left,True,2020.02.20-21.09.49.51,5.831
215,5,abstract,215,185,30,4,left,True,2020.02.20-21.10.03.527,7.864
216,5,abstract,215,185,30,3,left,True,2020.02.20-21.10.17.511,5.707999999999999
217,5,abstract,185,225,40,4,right,True,2020.02.20-21.10.28.167,5.697
218,5,abstract,185,205,20,3,left,False,2020.02.20-21.10.39.694,6.065
219,5,abstract,185,235,50,4,right,True,2020.02.20-21.10.50.685,6.757999999999999
220,5,abstract,195,185,10,3,left,True,2020.02.20-21.11.04.222,7.194
221,5,abstract,245,185,60,4,left,True,2020.02.20-21.11.22.373,6.233
222,5,abstract,245,185,60,2,left,True,2020.02.20-21.11.34.738,6.355
223,5,abstract,185,195,10,5,left,False,2020.02.20-21.11.47.359,7.919
224,5,abstract,185,235,50,2,right,True,2020.02.20-21.12.02.651,6.757000000000001
225,5,abstract,185,205,20,5,right,True,2020.02.20-21.12.14.322,5.787000000000001
226,5,abstract,185,225,40,2,right,True,2020.02.20-21.12.25.939,8.611
227,5,abstract,215,185,30,5,right,False,2020.02.20-21.12.39.499,7.204
228,5,abstract,185,215,30,2,right,True,2020.02.20-21.12.54.30,6.557
229,5,abstract,185,225,40,5,left,False,2020.02.20-21.13.09.208,6.8260000000000005
230,5,abstract,205,185,20,2,left,True,2020.02.20-21.13.19.408,7.193
231,5,abstract,185,235,50,5,right,True,2020.02.20-21.13.31.191,5.317
232,5,abstract,185,195,10,2,right,True,2020.02.20-21.13.43.868,5.607
233,5,abstract,185,245,60,5,right,True,2020.02.20-21.13.54.402,5.529
234,5,abstract,245,185,60,1,left,True,2020.02.20-21.14.07.213,5.898
235,5,abstract,185,195,10,1,right,True,2020.02.20-21.14.19.366,5.662000000000001
236,5,abstract,235,185,50,1,left,True,2020.02.20-21.14.28.948,7.2829999999999995
237,5,abstract,205,185,20,1,right,False,2020.02.20-21.14.42.408,10.052999999999999
238,5,abstract,185,225,40,1,right,True,2020.02.20-21.14.55.834,5.763
239,5,abstract,185,215,30,1,right,True,2020.02.20-21.15.10.198,5.138
