,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
78,13,abstract,205,185,20,2,left,True,2020.02.26-18.24.36.485,7.617999999999999
79,13,abstract,215,185,30,5,left,True,2020.02.26-18.24.51.508,5.832000000000001
80,13,abstract,195,185,10,2,left,True,2020.02.26-18.25.07.134,5.597
81,13,abstract,225,185,40,5,left,True,2020.02.26-18.25.17.657,6.712000000000001
82,13,abstract,245,185,60,1,left,True,2020.02.26-18.25.34.154,5.562
83,13,abstract,185,235,50,5,left,False,2020.02.26-18.25.46.798,5.484
84,13,abstract,235,185,50,1,left,True,2020.02.26-18.25.57.185,7.082000000000001
85,13,abstract,245,185,60,5,left,True,2020.02.26-18.26.10.53,4.769
86,13,abstract,225,185,40,1,left,True,2020.02.26-18.26.24.582,5.599
87,13,abstract,185,195,10,1,left,False,2020.02.26-18.26.34.951,9.315
88,13,abstract,215,185,30,1,left,True,2020.02.26-18.26.49.392,6.332999999999999
89,13,abstract,205,185,20,1,left,True,2020.02.26-18.27.03.109,6.242999999999999
90,13,abstract,245,185,60,3,left,True,2020.02.26-18.27.17.897,5.004
91,13,abstract,185,195,10,4,right,True,2020.02.26-18.27.29.156,4.7589999999999995
92,13,abstract,235,185,50,3,left,True,2020.02.26-18.27.37.835,5.048
93,13,abstract,205,185,20,4,right,False,2020.02.26-18.27.49.60,5.6739999999999995
94,13,abstract,225,185,40,3,left,True,2020.02.26-18.27.59.694,6.0089999999999995
95,13,abstract,215,185,30,4,left,True,2020.02.26-18.28.14.336,5.15
96,13,abstract,215,185,30,3,right,False,2020.02.26-18.28.25.618,5.942
97,13,abstract,185,225,40,4,right,True,2020.02.26-18.28.36.508,6.132000000000001
98,13,abstract,185,205,20,3,right,True,2020.02.26-18.28.48.472,5.827000000000001
99,13,abstract,185,235,50,4,right,True,2020.02.26-18.28.59.217,4.713
100,13,abstract,195,185,10,3,right,False,2020.02.26-18.29.10.699,7.013
101,13,abstract,245,185,60,4,left,True,2020.02.26-18.29.28.671,5.291
102,13,abstract,245,185,60,2,right,False,2020.02.26-18.29.40.97,5.093
103,13,abstract,185,195,10,5,left,False,2020.02.26-18.29.51.457,5.629
104,13,abstract,185,235,50,2,right,True,2020.02.26-18.30.04.457,5.898
105,13,abstract,185,205,20,5,right,True,2020.02.26-18.30.15.270,5.316
106,13,abstract,185,225,40,2,right,True,2020.02.26-18.30.26.417,5.44
107,13,abstract,215,185,30,5,right,False,2020.02.26-18.30.36.804,4.535
108,13,abstract,185,215,30,2,left,False,2020.02.26-18.30.48.667,7.791
109,13,abstract,185,225,40,5,right,True,2020.02.26-18.31.05.86,5.585
110,13,abstract,205,185,20,2,left,True,2020.02.26-18.31.14.44,4.401
111,13,abstract,185,235,50,5,right,True,2020.02.26-18.31.23.47,7.115
112,13,abstract,185,195,10,2,right,True,2020.02.26-18.31.37.522,5.406000000000001
113,13,abstract,185,245,60,5,right,True,2020.02.26-18.31.47.843,6.702000000000001
114,13,abstract,245,185,60,1,left,True,2020.02.26-18.32.01.828,4.869
115,13,abstract,185,195,10,1,right,True,2020.02.26-18.32.12.953,6.455
116,13,abstract,235,185,50,1,left,True,2020.02.26-18.32.23.329,6.936
117,13,abstract,205,185,20,1,left,True,2020.02.26-18.32.36.441,4.86
118,13,abstract,185,225,40,1,right,True,2020.02.26-18.32.44.674,5.652
119,13,abstract,185,215,30,1,right,True,2020.02.26-18.32.58.935,6.391
120,13,abstract,185,195,10,4,right,True,2020.02.26-18.33.11.179,4.289
121,13,abstract,185,205,20,4,right,True,2020.02.26-18.33.24.69,6.455
122,13,abstract,185,245,60,3,right,True,2020.02.26-18.33.40.332,4.703
123,13,abstract,185,215,30,4,left,False,2020.02.26-18.33.49.949,4.367
124,13,abstract,185,235,50,3,right,True,2020.02.26-18.34.04.146,5.696000000000001
125,13,abstract,225,185,40,4,left,True,2020.02.26-18.34.15.427,7.305
126,13,abstract,185,225,40,3,right,True,2020.02.26-18.34.27.345,5.071000000000001
127,13,abstract,235,185,50,4,left,True,2020.02.26-18.34.36.157,4.2780000000000005
128,13,abstract,185,215,30,3,right,True,2020.02.26-18.34.46.791,4.68
129,13,abstract,185,245,60,4,right,True,2020.02.26-18.34.56.396,4.8260000000000005
130,13,abstract,185,205,20,3,right,True,2020.02.26-18.35.11.51,6.1770000000000005
131,13,abstract,185,195,10,5,right,True,2020.02.26-18.35.25.807,7.627999999999999
132,13,abstract,185,195,10,3,left,False,2020.02.26-18.35.39.567,6.523
133,13,abstract,205,185,20,5,right,False,2020.02.26-18.35.49.676,7.551
134,13,abstract,245,185,60,2,left,True,2020.02.26-18.36.05.771,7.013999999999999
135,13,abstract,185,215,30,5,right,True,2020.02.26-18.36.21.40,6.242999999999999
136,13,abstract,235,185,50,2,right,False,2020.02.26-18.36.33.659,8.324
137,13,abstract,225,185,40,5,left,True,2020.02.26-18.36.49.410,6.646
138,13,abstract,185,225,40,2,right,True,2020.02.26-18.37.00.669,10.555
139,13,abstract,185,235,50,5,right,True,2020.02.26-18.37.16.138,5.763999999999999
140,13,abstract,215,185,30,2,left,True,2020.02.26-18.37.27.845,5.6739999999999995
141,13,abstract,245,185,60,5,left,True,2020.02.26-18.37.38.411,11.884
142,13,abstract,205,185,20,2,right,False,2020.02.26-18.37.58.818,5.558
143,13,abstract,185,195,10,1,right,True,2020.02.26-18.38.07.954,5.327999999999999
144,13,abstract,185,195,10,2,left,False,2020.02.26-18.38.19.414,3.72
145,13,abstract,185,205,20,1,left,False,2020.02.26-18.38.36.201,5.702000000000001
146,13,abstract,185,245,60,1,right,True,2020.02.26-18.39.06.621,4.915
147,13,abstract,185,215,30,1,right,True,2020.02.26-18.39.16.461,3.91
148,13,abstract,185,235,50,1,right,True,2020.02.26-18.39.30.200,5.641
149,13,abstract,225,185,40,1,left,True,2020.02.26-18.39.40.425,3.887
150,13,abstract,205,185,20,4,right,False,2020.02.26-18.39.50.282,4.011
151,13,abstract,215,185,30,4,left,True,2020.02.26-18.40.01.687,3.272
152,13,abstract,195,185,10,4,left,True,2020.02.26-18.40.14.755,4.848
153,13,abstract,185,225,40,4,left,False,2020.02.26-18.40.25.411,4.043
154,13,abstract,245,185,60,3,left,True,2020.02.26-18.40.35.553,3.887
155,13,abstract,235,185,50,4,left,True,2020.02.26-18.40.45.215,3.261
156,13,abstract,235,185,50,3,left,True,2020.02.26-18.40.54.597,4.39
157,13,abstract,245,185,60,4,left,True,2020.02.26-18.41.04.761,3.63
158,13,abstract,185,225,40,3,right,True,2020.02.26-18.41.14.491,3.7969999999999997
159,13,abstract,195,185,10,5,left,True,2020.02.26-18.41.24.74,3.753
160,13,abstract,215,185,30,3,left,True,2020.02.26-18.41.37.657,3.5069999999999997
161,13,abstract,185,205,20,5,right,True,2020.02.26-18.41.48.290,3.853
162,13,abstract,205,185,20,3,left,True,2020.02.26-18.41.57.963,5.394
163,13,abstract,185,215,30,5,right,True,2020.02.26-18.42.09.400,3.62
164,13,abstract,185,195,10,3,right,True,2020.02.26-18.42.18.872,5.853
165,13,abstract,185,225,40,5,left,False,2020.02.26-18.42.30.868,5.407
166,13,abstract,245,185,60,2,left,True,2020.02.26-18.42.42.373,4.624
167,13,abstract,185,235,50,5,left,False,2020.02.26-18.42.54.90,4.748
168,13,abstract,235,185,50,2,left,True,2020.02.26-18.43.03.741,3.5180000000000002
169,13,abstract,185,245,60,5,right,True,2020.02.26-18.43.12.385,4.993
170,13,abstract,225,185,40,2,right,False,2020.02.26-18.43.23.198,4.914
171,13,abstract,195,185,10,1,right,False,2020.02.26-18.43.33.27,4.289
172,13,abstract,215,185,30,2,left,True,2020.02.26-18.43.47.134,3.863
173,13,abstract,205,185,20,1,left,True,2020.02.26-18.43.58.382,3.9210000000000003
174,13,abstract,185,205,20,2,right,True,2020.02.26-18.44.08.133,7.216
175,13,abstract,185,215,30,1,right,True,2020.02.26-18.44.26.373,4.434
176,13,abstract,195,185,10,2,right,False,2020.02.26-18.44.38.838,4.803
177,13,abstract,225,185,40,1,right,False,2020.02.26-18.44.48.556,5.325
178,13,abstract,185,245,60,1,right,True,2020.02.26-18.44.59.714,4.781000000000001
179,13,abstract,185,235,50,1,right,True,2020.02.26-18.45.13.96,4.846
180,13,abstract,185,215,30,4,right,True,2020.02.26-18.45.27.750,4.524
181,13,abstract,185,225,40,4,right,True,2020.02.26-18.45.40.896,4.58
182,13,abstract,185,205,20,4,right,True,2020.02.26-18.45.51.318,4.9030000000000005
183,13,abstract,235,185,50,4,left,True,2020.02.26-18.46.02.364,5.597
184,13,abstract,195,185,10,4,right,False,2020.02.26-18.46.16.572,4.803
185,13,abstract,245,185,60,4,left,True,2020.02.26-18.46.32.332,5.228
186,13,abstract,245,185,60,3,right,False,2020.02.26-18.46.43.692,4.8469999999999995
187,13,abstract,185,195,10,5,left,False,2020.02.26-18.46.54.794,6.524
188,13,abstract,185,235,50,3,right,True,2020.02.26-18.47.08.690,5.617999999999999
189,13,abstract,205,185,20,5,left,True,2020.02.26-18.47.18.888,4.456
190,13,abstract,225,185,40,3,left,True,2020.02.26-18.47.28.303,4.893
191,13,abstract,185,215,30,5,right,True,2020.02.26-18.47.40.255,5.327999999999999
192,13,abstract,215,185,30,3,left,True,2020.02.26-18.47.52.932,4.401
193,13,abstract,185,225,40,5,right,True,2020.02.26-18.48.02.282,4.2780000000000005
194,13,abstract,205,185,20,3,right,False,2020.02.26-18.48.09.933,4.556
195,13,abstract,235,185,50,5,left,True,2020.02.26-18.48.20.677,4.603
196,13,abstract,195,185,10,3,right,False,2020.02.26-18.48.33.891,3.7760000000000002
197,13,abstract,185,245,60,5,right,True,2020.02.26-18.48.44.636,3.4410000000000003
198,13,abstract,185,245,60,2,right,True,2020.02.26-18.48.54.208,4.613
199,13,abstract,185,195,10,1,right,True,2020.02.26-18.49.03.737,4.769
200,13,abstract,185,235,50,2,right,True,2020.02.26-18.49.15.878,5.763
201,13,abstract,205,185,20,1,left,True,2020.02.26-18.49.26.232,4.513
202,13,abstract,185,225,40,2,right,True,2020.02.26-18.49.34.118,5.016
203,13,abstract,185,215,30,1,left,False,2020.02.26-18.49.47.734,4.456
204,13,abstract,215,185,30,2,right,False,2020.02.26-18.49.59.547,4.081
205,13,abstract,225,185,40,1,left,True,2020.02.26-18.50.12.251,5.774
206,13,abstract,205,185,20,2,left,True,2020.02.26-18.50.22.996,3.63
207,13,abstract,185,235,50,1,right,True,2020.02.26-18.50.31.217,4.534
208,13,abstract,195,185,10,2,right,False,2020.02.26-18.50.42.531,4.501
209,13,abstract,245,185,60,1,left,True,2020.02.26-18.50.57.989,4.1339999999999995
210,13,abstract,225,185,40,4,left,True,2020.02.26-18.51.11.873,4.737
211,13,abstract,235,185,50,4,left,True,2020.02.26-18.51.24.48,6.211
212,13,abstract,185,215,30,4,right,True,2020.02.26-18.51.36.614,4.781000000000001
213,13,abstract,185,245,60,4,left,False,2020.02.26-18.51.46.310,4.244
214,13,abstract,205,185,20,4,right,False,2020.02.26-18.51.55.368,4.959
215,13,abstract,185,195,10,5,left,False,2020.02.26-18.52.03.902,5.584
216,13,abstract,195,185,10,4,right,False,2020.02.26-18.52.15.440,5.496
217,13,abstract,205,185,20,5,left,True,2020.02.26-18.52.26.788,4.01
218,13,abstract,185,245,60,3,right,True,2020.02.26-18.52.35.601,4.334
219,13,abstract,215,185,30,5,left,True,2020.02.26-18.52.46.66,4.133
220,13,abstract,235,185,50,3,left,True,2020.02.26-18.52.55.125,4.111000000000001
221,13,abstract,225,185,40,5,left,True,2020.02.26-18.53.06.663,4.501
222,13,abstract,185,225,40,3,right,True,2020.02.26-18.53.15.778,4.021
223,13,abstract,185,235,50,5,right,True,2020.02.26-18.53.24.702,3.53
224,13,abstract,185,215,30,3,right,True,2020.02.26-18.53.38.38,4.8260000000000005
225,13,abstract,185,245,60,5,right,True,2020.02.26-18.53.47.779,5.595
226,13,abstract,205,185,20,3,left,True,2020.02.26-18.53.58.188,4.758
227,13,abstract,195,185,10,1,right,False,2020.02.26-18.54.08.789,4.177
228,13,abstract,185,195,10,3,right,True,2020.02.26-18.54.18.930,6.211
229,13,abstract,205,185,20,1,left,True,2020.02.26-18.54.28.724,5.688
230,13,abstract,245,185,60,2,left,True,2020.02.26-18.54.42.956,4.513
231,13,abstract,215,185,30,1,right,False,2020.02.26-18.54.52.361,4.68
232,13,abstract,185,235,50,2,right,True,2020.02.26-18.55.02.984,4.043
233,13,abstract,185,225,40,1,right,True,2020.02.26-18.55.11.930,4.814
234,13,abstract,225,185,40,2,left,True,2020.02.26-18.55.21.334,5.06
235,13,abstract,185,235,50,1,right,True,2020.02.26-18.55.32.2,4.143
236,13,abstract,185,215,30,2,right,True,2020.02.26-18.55.45.964,4.545
237,13,abstract,185,245,60,1,right,True,2020.02.26-18.55.55.436,4.322
238,13,abstract,185,205,20,2,right,True,2020.02.26-18.56.09.587,5.8870000000000005
239,13,abstract,195,185,10,2,right,False,2020.02.26-18.56.23.259,3.451
