,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
98,4,realistic,185,205,20,1,right,True,2020.02.19-19.32.03.900,4.914
99,4,realistic,185,235,50,2,right,True,2020.02.19-19.32.13.729,5.641
100,4,realistic,195,185,10,1,left,True,2020.02.19-19.32.26.138,4.512
101,4,realistic,185,245,60,2,right,True,2020.02.19-19.32.37.621,3.753
102,4,realistic,185,245,60,5,right,True,2020.02.19-19.32.47.506,4.59
103,4,realistic,195,185,10,3,right,False,2020.02.19-19.32.59.67,5.3389999999999995
104,4,realistic,185,235,50,5,right,True,2020.02.19-19.33.11.197,4.065
105,4,realistic,205,185,20,3,left,True,2020.02.19-19.33.19.842,4.088
106,4,realistic,225,185,40,5,left,True,2020.02.19-19.33.28.901,4.623
107,4,realistic,185,215,30,3,left,False,2020.02.19-19.33.40.584,3.385
108,4,realistic,215,185,30,5,left,True,2020.02.19-19.33.51.318,3.1839999999999997
109,4,realistic,225,185,40,3,left,True,2020.02.19-19.34.03.125,4.345
110,4,realistic,185,205,20,5,right,True,2020.02.19-19.34.14.305,5.015
111,4,realistic,185,235,50,3,right,True,2020.02.19-19.34.24.246,2.9939999999999998
112,4,realistic,185,195,10,5,right,True,2020.02.19-19.34.34.601,3.115
113,4,realistic,245,185,60,3,left,True,2020.02.19-19.34.43.995,5.627999999999999
114,4,realistic,185,245,60,4,right,True,2020.02.19-19.34.56.884,4.87
115,4,realistic,195,185,10,4,right,False,2020.02.19-19.35.08.724,4.11
116,4,realistic,235,185,50,4,left,True,2020.02.19-19.35.21.457,3.553
117,4,realistic,185,205,20,4,right,True,2020.02.19-19.35.31.141,3.7310000000000003
118,4,realistic,225,185,40,4,left,True,2020.02.19-19.35.41.697,3.798
119,4,realistic,185,215,30,4,right,True,2020.02.19-19.35.52.553,4.7139999999999995
120,4,realistic,185,195,10,2,left,False,2020.02.19-19.36.03.109,3.708
121,4,realistic,205,185,20,2,left,True,2020.02.19-19.36.10.402,3.81
122,4,realistic,185,245,60,1,right,True,2020.02.19-19.36.19.25,6.49
123,4,realistic,215,185,30,2,left,True,2020.02.19-19.36.31.659,3.6630000000000003
124,4,realistic,185,235,50,1,right,True,2020.02.19-19.36.41.264,3.362
125,4,realistic,225,185,40,2,left,True,2020.02.19-19.36.50.211,3.3289999999999997
126,4,realistic,185,225,40,1,right,True,2020.02.19-19.36.58.141,3.553
127,4,realistic,235,185,50,2,left,True,2020.02.19-19.37.05.447,4.043
128,4,realistic,215,185,30,1,left,True,2020.02.19-19.37.14.427,4.133
129,4,realistic,185,245,60,2,right,True,2020.02.19-19.37.24.669,4.123
130,4,realistic,185,205,20,1,left,False,2020.02.19-19.37.38.621,4.077
131,4,realistic,185,195,10,3,right,True,2020.02.19-19.37.51.276,3.7310000000000003
132,4,realistic,195,185,10,1,left,True,2020.02.19-19.38.00.960,5.406000000000001
133,4,realistic,205,185,20,3,right,False,2020.02.19-19.38.12.219,7.349
134,4,realistic,245,185,60,5,left,True,2020.02.19-19.38.28.114,4.478
135,4,realistic,215,185,30,3,left,True,2020.02.19-19.38.37.474,4.825
136,4,realistic,235,185,50,5,left,True,2020.02.19-19.38.47.225,4.758
137,4,realistic,185,225,40,3,right,True,2020.02.19-19.38.55.725,4.3
138,4,realistic,225,185,40,5,left,True,2020.02.19-19.39.04.627,3.786
139,4,realistic,185,235,50,3,right,True,2020.02.19-19.39.14.10,5.997999999999999
140,4,realistic,185,215,30,5,right,True,2020.02.19-19.39.29.815,4.02
141,4,realistic,245,185,60,3,left,True,2020.02.19-19.39.42.123,3.486
142,4,realistic,205,185,20,5,left,True,2020.02.19-19.39.54.142,5.082
143,4,realistic,185,195,10,4,left,False,2020.02.19-19.40.02.809,4.189
144,4,realistic,185,195,10,5,left,False,2020.02.19-19.40.13.130,4.099
145,4,realistic,205,185,20,4,left,True,2020.02.19-19.40.20.815,4.78
146,4,realistic,185,245,60,4,right,True,2020.02.19-19.40.30.410,4.085
147,4,realistic,215,185,30,4,left,True,2020.02.19-19.40.40.630,5.183
148,4,realistic,185,235,50,4,right,True,2020.02.19-19.40.51.755,8.679
149,4,realistic,225,185,40,4,left,True,2020.02.19-19.41.06.30,4.881
150,4,realistic,185,205,20,2,right,True,2020.02.19-19.41.17.747,4.177
151,4,realistic,215,185,30,2,left,True,2020.02.19-19.41.29.39,3.965
152,4,realistic,185,195,10,2,right,True,2020.02.19-19.41.38.109,3.8539999999999996
153,4,realistic,225,185,40,2,left,True,2020.02.19-19.41.46.732,6.501
154,4,realistic,245,185,60,1,left,True,2020.02.19-19.42.03.6,4.167
155,4,realistic,235,185,50,2,left,True,2020.02.19-19.42.12.947,4.67
156,4,realistic,185,235,50,1,right,True,2020.02.19-19.42.22.520,3.9210000000000003
157,4,realistic,245,185,60,2,left,True,2020.02.19-19.42.33.533,5.093
158,4,realistic,225,185,40,1,left,True,2020.02.19-19.42.48.389,5.45
159,4,realistic,185,195,10,3,left,False,2020.02.19-19.42.58.608,4.524
160,4,realistic,215,185,30,1,left,True,2020.02.19-19.43.08.259,4.602
161,4,realistic,205,185,20,3,left,True,2020.02.19-19.43.20.255,6.188
162,4,realistic,205,185,20,1,left,True,2020.02.19-19.43.32.577,4.868
163,4,realistic,215,185,30,3,left,True,2020.02.19-19.43.44.851,4.87
164,4,realistic,195,185,10,1,right,False,2020.02.19-19.43.59.517,5.406000000000001
165,4,realistic,185,225,40,3,right,True,2020.02.19-19.44.10.720,4.144
166,4,realistic,185,245,60,5,left,False,2020.02.19-19.44.22.236,4.825
167,4,realistic,235,185,50,3,left,True,2020.02.19-19.44.32.199,4.613
168,4,realistic,235,185,50,5,left,True,2020.02.19-19.44.42.944,4.11
169,4,realistic,245,185,60,3,left,True,2020.02.19-19.44.52.829,4.178999999999999
170,4,realistic,225,185,40,5,left,True,2020.02.19-19.45.06.769,3.687
171,4,realistic,185,195,10,4,right,True,2020.02.19-19.45.15.225,4.881
172,4,realistic,215,185,30,5,left,True,2020.02.19-19.45.25.232,3.5860000000000003
173,4,realistic,205,185,20,4,left,True,2020.02.19-19.45.36.202,3.7969999999999997
174,4,realistic,185,205,20,5,right,True,2020.02.19-19.45.45.829,5.228
175,4,realistic,215,185,30,4,left,True,2020.02.19-19.45.58.172,4.21
176,4,realistic,185,195,10,5,right,True,2020.02.19-19.46.07.487,6.042999999999999
177,4,realistic,225,185,40,4,left,True,2020.02.19-19.46.18.300,3.898
178,4,realistic,245,185,60,4,left,True,2020.02.19-19.46.31.982,5.73
179,4,realistic,185,235,50,4,right,True,2020.02.19-19.46.44.794,4.691
180,4,realistic,185,215,30,2,right,True,2020.02.19-19.46.59.303,5.63
181,4,realistic,225,185,40,2,left,True,2020.02.19-19.47.11.990,4.492
182,4,realistic,185,205,20,2,right,True,2020.02.19-19.47.23.330,3.283
183,4,realistic,185,235,50,2,right,True,2020.02.19-19.47.31.539,3.5410000000000004
184,4,realistic,195,185,10,2,left,True,2020.02.19-19.47.41.860,3.0039999999999996
185,4,realistic,245,185,60,2,left,True,2020.02.19-19.47.55.822,4.669
186,4,realistic,185,245,60,1,right,True,2020.02.19-19.48.07.761,4.022
187,4,realistic,195,185,10,3,left,True,2020.02.19-19.48.18.753,4.613
188,4,realistic,235,185,50,1,left,True,2020.02.19-19.48.32.0,4.189
189,4,realistic,205,185,20,3,left,True,2020.02.19-19.48.42.365,4.2780000000000005
190,4,realistic,225,185,40,1,left,True,2020.02.19-19.48.51.615,4.4
191,4,realistic,185,215,30,3,left,False,2020.02.19-19.49.03.74,3.9539999999999997
192,4,realistic,185,215,30,1,right,True,2020.02.19-19.49.13.160,4.2669999999999995
193,4,realistic,185,225,40,3,right,True,2020.02.19-19.49.26.51,4.354
194,4,realistic,205,185,20,1,right,False,2020.02.19-19.49.33.768,4.402
195,4,realistic,185,235,50,3,right,True,2020.02.19-19.49.42.760,3.875
196,4,realistic,185,195,10,1,right,True,2020.02.19-19.49.53.996,4.837
197,4,realistic,245,185,60,3,left,True,2020.02.19-19.50.05.110,3.8310000000000004
198,4,realistic,185,245,60,5,right,True,2020.02.19-19.50.16.202,3.821
199,4,realistic,185,195,10,4,right,True,2020.02.19-19.50.24.954,6.651
200,4,realistic,235,185,50,5,left,True,2020.02.19-19.50.35.525,4.513
201,4,realistic,205,185,20,4,left,True,2020.02.19-19.50.46.215,4.5680000000000005
202,4,realistic,185,225,40,5,right,True,2020.02.19-19.50.54.167,4.301
203,4,realistic,185,215,30,4,right,True,2020.02.19-19.51.07.68,5.127000000000001
204,4,realistic,185,215,30,5,right,True,2020.02.19-19.51.18.327,3.977
205,4,realistic,185,225,40,4,right,True,2020.02.19-19.51.30.915,4.904
206,4,realistic,185,205,20,5,right,True,2020.02.19-19.51.41.649,3.7889999999999997
207,4,realistic,235,185,50,4,left,True,2020.02.19-19.51.51.568,3.6519999999999997
208,4,realistic,185,195,10,5,right,True,2020.02.19-19.51.59.130,4.345
209,4,realistic,185,245,60,4,right,True,2020.02.19-19.52.08.401,3.574
210,4,realistic,185,225,40,2,right,True,2020.02.19-19.52.19.369,3.5869999999999997
211,4,realistic,235,185,50,2,left,True,2020.02.19-19.52.26.696,4.39
212,4,realistic,215,185,30,2,left,True,2020.02.19-19.52.36.12,3.608
213,4,realistic,245,185,60,2,left,True,2020.02.19-19.52.44.512,3.685
214,4,realistic,205,185,20,2,left,True,2020.02.19-19.52.56.720,5.396
215,4,realistic,185,195,10,3,right,True,2020.02.19-19.53.05.690,5.126
216,4,realistic,185,195,10,2,right,True,2020.02.19-19.53.16.948,4.525
217,4,realistic,185,205,20,3,right,True,2020.02.19-19.53.30.73,4.311
218,4,realistic,245,185,60,1,left,True,2020.02.19-19.53.42.482,4.245
219,4,realistic,215,185,30,3,left,True,2020.02.19-19.53.51.609,4.768
220,4,realistic,185,235,50,1,right,True,2020.02.19-19.54.02.320,4.68
221,4,realistic,225,185,40,3,left,True,2020.02.19-19.54.12.585,4.065
222,4,realistic,185,225,40,1,right,True,2020.02.19-19.54.21.264,3.763
223,4,realistic,185,235,50,3,left,False,2020.02.19-19.54.29.942,4.066
224,4,realistic,185,215,30,1,right,True,2020.02.19-19.54.43.815,4.055
225,4,realistic,245,185,60,3,left,True,2020.02.19-19.54.56.157,4.145
226,4,realistic,185,205,20,1,right,True,2020.02.19-19.55.08.399,3.8760000000000003
227,4,realistic,185,195,10,4,right,True,2020.02.19-19.55.20.865,3.675
228,4,realistic,185,195,10,1,left,False,2020.02.19-19.55.30.669,3.9010000000000002
229,4,realistic,205,185,20,4,right,False,2020.02.19-19.55.38.156,5.627999999999999
230,4,realistic,245,185,60,5,left,True,2020.02.19-19.55.52.330,3.6630000000000003
231,4,realistic,185,215,30,4,right,True,2020.02.19-19.56.04.258,4.637
232,4,realistic,185,235,50,5,right,True,2020.02.19-19.56.18.724,4.99
233,4,realistic,225,185,40,4,left,True,2020.02.19-19.56.29.301,4.312
234,4,realistic,185,225,40,5,right,True,2020.02.19-19.56.38.226,4.367
235,4,realistic,185,235,50,4,right,True,2020.02.19-19.56.47.508,4.982
236,4,realistic,185,215,30,5,right,True,2020.02.19-19.57.02.296,4.546
237,4,realistic,245,185,60,4,left,True,2020.02.19-19.57.15.130,3.932
238,4,realistic,185,205,20,5,left,False,2020.02.19-19.57.27.149,3.9989999999999997
239,4,realistic,195,185,10,5,left,True,2020.02.19-19.57.38.945,3.83
