,id,hand,weight_left,weight_right,weight_difference,contrast_level,chosen_weight,correct_input,timestamp,time_needed
23,15,abstract,195,185,10,3,left,True,2020.03.06-13.16.39.390,6.0089999999999995
24,15,abstract,185,195,10,4,left,False,2020.03.06-13.16.51.364,6.332999999999999
25,15,abstract,185,205,20,3,left,False,2020.03.06-13.17.06.298,6.343999999999999
26,15,abstract,185,245,60,3,right,True,2020.03.06-13.17.22.449,5.775
27,15,abstract,215,185,30,3,left,True,2020.03.06-13.17.34.366,5.763999999999999
28,15,abstract,235,185,50,3,left,True,2020.03.06-13.17.45.57,5.584
29,15,abstract,185,225,40,3,right,True,2020.03.06-13.17.54.394,6.724
30,15,abstract,205,185,20,1,left,True,2020.03.06-13.18.04.492,6.199
31,15,abstract,215,185,30,1,left,True,2020.03.06-13.18.18.85,5.875
32,15,abstract,185,195,10,1,left,False,2020.03.06-13.18.29.75,7.071000000000001
33,15,abstract,185,225,40,1,left,False,2020.03.06-13.18.42.300,6.68
34,15,abstract,185,245,60,5,right,True,2020.03.06-13.18.56.352,6.534
35,15,abstract,185,235,50,1,right,True,2020.03.06-13.19.11.497,6.803
36,15,abstract,235,185,50,5,left,True,2020.03.06-13.19.23.204,5.93
37,15,abstract,185,245,60,1,right,True,2020.03.06-13.19.34.261,7.785
38,15,abstract,225,185,40,5,left,True,2020.03.06-13.19.47.866,6.165
39,15,abstract,195,185,10,2,left,True,2020.03.06-13.19.58.946,5.707999999999999
40,15,abstract,215,185,30,5,left,True,2020.03.06-13.20.14.471,5.541
41,15,abstract,185,205,20,2,left,False,2020.03.06-13.20.27.127,6.053
42,15,abstract,185,205,20,5,left,False,2020.03.06-13.20.39.313,6.3660000000000005
43,15,abstract,185,215,30,2,right,True,2020.03.06-13.20.56.704,5.909
44,15,abstract,185,195,10,5,right,True,2020.03.06-13.21.08.455,5.976
45,15,abstract,185,225,40,2,left,False,2020.03.06-13.21.20.573,6.334
46,15,abstract,185,245,60,4,right,True,2020.03.06-13.21.34.278,5.752999999999999
47,15,abstract,185,235,50,2,left,False,2020.03.06-13.21.48.632,6.343999999999999
48,15,abstract,235,185,50,4,left,True,2020.03.06-13.21.59.879,5.752999999999999
49,15,abstract,185,245,60,2,right,True,2020.03.06-13.22.10.758,5.73
50,15,abstract,225,185,40,4,left,True,2020.03.06-13.22.22.308,5.73
51,15,abstract,185,195,10,3,left,False,2020.03.06-13.22.32.808,5.439
52,15,abstract,215,185,30,4,left,True,2020.03.06-13.22.43.374,5.382999999999999
53,15,abstract,185,205,20,3,left,False,2020.03.06-13.22.55.872,5.1610000000000005
54,15,abstract,205,185,20,4,left,True,2020.03.06-13.23.06.849,5.252999999999999
55,15,abstract,185,215,30,3,left,False,2020.03.06-13.23.18.144,5.898
56,15,abstract,185,195,10,4,left,False,2020.03.06-13.23.29.883,5.34
57,15,abstract,185,225,40,3,left,False,2020.03.06-13.23.41.378,6.6339999999999995
58,15,abstract,185,245,60,3,right,True,2020.03.06-13.23.55.384,5.629
59,15,abstract,235,185,50,3,left,True,2020.03.06-13.24.06.152,5.852
60,15,abstract,185,215,30,1,right,True,2020.03.06-13.24.18.360,6.311
61,15,abstract,185,225,40,1,right,True,2020.03.06-13.24.33.282,5.707999999999999
62,15,abstract,185,205,20,1,left,False,2020.03.06-13.24.44.832,5.796
63,15,abstract,235,185,50,1,left,True,2020.03.06-13.24.56.761,5.574
64,15,abstract,195,185,10,1,left,True,2020.03.06-13.25.10.947,5.382999999999999
65,15,abstract,185,245,60,1,right,True,2020.03.06-13.25.23.300,5.272
66,15,abstract,245,185,60,5,left,True,2020.03.06-13.25.35.855,6.165
67,15,abstract,195,185,10,2,left,True,2020.03.06-13.25.52.955,6.121
68,15,abstract,235,185,50,5,left,True,2020.03.06-13.26.07.699,5.7410000000000005
69,15,abstract,185,205,20,2,right,True,2020.03.06-13.26.19.583,5.664
70,15,abstract,185,225,40,5,right,True,2020.03.06-13.26.31.77,5.305
71,15,abstract,185,215,30,2,right,True,2020.03.06-13.26.44.983,5.472
72,15,abstract,215,185,30,5,left,True,2020.03.06-13.26.57.805,5.395
73,15,abstract,185,225,40,2,right,True,2020.03.06-13.27.08.137,6.143
74,15,abstract,205,185,20,5,left,True,2020.03.06-13.27.17.643,5.997000000000001
75,15,abstract,235,185,50,2,left,True,2020.03.06-13.27.29.829,5.662999999999999
76,15,abstract,195,185,10,5,left,True,2020.03.06-13.27.44.92,5.305
77,15,abstract,185,245,60,2,right,True,2020.03.06-13.27.56.368,5.148
78,15,abstract,245,185,60,4,left,True,2020.03.06-13.28.08.799,4.8919999999999995
79,15,abstract,195,185,10,3,left,True,2020.03.06-13.28.24.616,5.5729999999999995
80,15,abstract,235,185,50,4,left,True,2020.03.06-13.28.38.812,5.127000000000001
81,15,abstract,185,205,20,3,left,False,2020.03.06-13.28.50.70,6.29
82,15,abstract,185,225,40,4,left,False,2020.03.06-13.29.02.189,5.1610000000000005
83,15,abstract,185,215,30,3,right,True,2020.03.06-13.29.15.950,5.239
84,15,abstract,215,185,30,4,left,True,2020.03.06-13.29.28.539,5.305
85,15,abstract,225,185,40,3,left,True,2020.03.06-13.29.42.457,5.651
86,15,abstract,205,185,20,4,left,True,2020.03.06-13.29.53.67,4.915
87,15,abstract,235,185,50,3,left,True,2020.03.06-13.30.04.170,5.216
88,15,abstract,195,185,10,4,left,True,2020.03.06-13.30.17.997,4.625
89,15,abstract,245,185,60,3,left,True,2020.03.06-13.30.33.579,4.915
90,15,abstract,185,225,40,1,right,True,2020.03.06-13.30.44.581,4.7139999999999995
91,15,abstract,235,185,50,1,left,True,2020.03.06-13.30.53.48,4.758
92,15,abstract,185,215,30,1,right,True,2020.03.06-13.31.04.161,5.0489999999999995
93,15,abstract,185,245,60,1,right,True,2020.03.06-13.31.14.124,5.183
94,15,abstract,205,185,20,1,right,False,2020.03.06-13.31.24.121,4.848
95,15,abstract,185,195,10,2,left,False,2020.03.06-13.31.32.543,5.093999999999999
96,15,abstract,185,195,10,1,right,True,2020.03.06-13.31.43.758,4.735
97,15,abstract,185,205,20,2,right,True,2020.03.06-13.31.57.94,4.881
98,15,abstract,245,185,60,5,left,True,2020.03.06-13.32.10.73,4.523
99,15,abstract,185,215,30,2,right,True,2020.03.06-13.32.22.862,4.736000000000001
100,15,abstract,185,235,50,5,right,True,2020.03.06-13.32.37.427,4.836
101,15,abstract,225,185,40,2,left,True,2020.03.06-13.32.47.849,4.8919999999999995
102,15,abstract,225,185,40,5,left,True,2020.03.06-13.32.58.873,5.059
103,15,abstract,235,185,50,2,left,True,2020.03.06-13.33.11.383,4.702
104,15,abstract,215,185,30,5,left,True,2020.03.06-13.33.21.11,4.947
105,15,abstract,185,245,60,2,left,False,2020.03.06-13.33.32.80,5.875
106,15,abstract,205,185,20,5,left,True,2020.03.06-13.33.42.769,5.016
107,15,abstract,195,185,10,3,left,True,2020.03.06-13.33.53.626,5.1160000000000005
108,15,abstract,195,185,10,5,right,False,2020.03.06-13.34.04.874,4.534
109,15,abstract,205,185,20,3,left,True,2020.03.06-13.34.15.250,4.692
110,15,abstract,245,185,60,4,left,True,2020.03.06-13.34.28.486,5.317
111,15,abstract,185,215,30,3,right,True,2020.03.06-13.34.42.68,5.071000000000001
112,15,abstract,235,185,50,4,right,False,2020.03.06-13.34.53.506,5.015
113,15,abstract,185,225,40,3,right,True,2020.03.06-13.35.02.274,4.97
114,15,abstract,225,185,40,4,left,True,2020.03.06-13.35.11.847,5.763
115,15,abstract,185,235,50,3,right,True,2020.03.06-13.35.23.206,4.781000000000001
116,15,abstract,215,185,30,4,left,True,2020.03.06-13.35.33.928,5.269
117,15,abstract,245,185,60,3,left,True,2020.03.06-13.35.44.82,4.747
118,15,abstract,185,205,20,4,right,True,2020.03.06-13.35.56.927,4.792
119,15,abstract,195,185,10,4,left,True,2020.03.06-13.36.09.504,4.736000000000001
120,15,abstract,235,185,50,1,left,True,2020.03.06-13.36.22.862,4.8260000000000005
121,15,abstract,185,245,60,1,right,True,2020.03.06-13.36.32.803,4.48
122,15,abstract,225,185,40,1,left,True,2020.03.06-13.36.43.102,5.239
123,15,abstract,185,195,10,2,right,True,2020.03.06-13.36.53.121,4.602
124,15,abstract,185,215,30,1,left,False,2020.03.06-13.37.03.565,5.372000000000001
125,15,abstract,185,205,20,2,left,False,2020.03.06-13.37.19.984,4.791
126,15,abstract,185,205,20,1,right,True,2020.03.06-13.37.30.907,4.725
127,15,abstract,185,215,30,2,right,True,2020.03.06-13.37.46.668,4.4
128,15,abstract,195,185,10,1,right,False,2020.03.06-13.37.59.99,4.758
129,15,abstract,225,185,40,2,left,True,2020.03.06-13.38.08.772,4.647
130,15,abstract,185,245,60,5,right,True,2020.03.06-13.38.19.238,4.558
131,15,abstract,185,235,50,2,right,True,2020.03.06-13.38.32.407,4.579
132,15,abstract,235,185,50,5,left,True,2020.03.06-13.38.41.890,4.501
133,15,abstract,185,245,60,2,right,True,2020.03.06-13.38.51.519,4.678999999999999
134,15,abstract,185,225,40,5,right,True,2020.03.06-13.39.03.593,4.49
135,15,abstract,185,195,10,3,right,True,2020.03.06-13.39.14.215,4.78
136,15,abstract,185,215,30,5,right,True,2020.03.06-13.39.24.826,4.747
137,15,abstract,205,185,20,3,left,True,2020.03.06-13.39.35.627,4.859
138,15,abstract,185,205,20,5,right,True,2020.03.06-13.39.46.327,5.2379999999999995
139,15,abstract,185,215,30,3,right,True,2020.03.06-13.40.02.590,4.501
140,15,abstract,195,185,10,5,right,False,2020.03.06-13.40.15.122,4.547
141,15,abstract,225,185,40,3,left,True,2020.03.06-13.40.24.583,4.636
142,15,abstract,245,185,60,4,left,True,2020.03.06-13.40.39.3,5.216
143,15,abstract,235,185,50,3,left,True,2020.03.06-13.40.49.991,4.828
144,15,abstract,235,185,50,4,left,True,2020.03.06-13.41.00.950,4.592
145,15,abstract,245,185,60,3,left,True,2020.03.06-13.41.11.328,4.501
146,15,abstract,225,185,40,4,left,True,2020.03.06-13.41.25.580,4.78
147,15,abstract,185,195,10,4,right,True,2020.03.06-13.41.35.141,4.457
148,15,abstract,215,185,30,4,left,True,2020.03.06-13.41.44.725,4.501
149,15,abstract,205,185,20,4,left,True,2020.03.06-13.41.56.609,4.289
150,15,abstract,245,185,60,1,left,True,2020.03.06-13.42.09.442,4.435
151,15,abstract,185,195,10,2,right,True,2020.03.06-13.42.20.132,4.211
152,15,abstract,185,235,50,1,right,True,2020.03.06-13.42.31.714,4.212
153,15,abstract,185,205,20,2,left,False,2020.03.06-13.42.40.852,4.769
154,15,abstract,185,225,40,1,right,True,2020.03.06-13.42.51.451,4.111000000000001
155,15,abstract,215,185,30,2,left,True,2020.03.06-13.43.00.510,3.998
156,15,abstract,185,215,30,1,left,False,2020.03.06-13.43.11.836,4.713
157,15,abstract,185,225,40,2,right,True,2020.03.06-13.43.25.161,4.435
158,15,abstract,185,205,20,1,right,True,2020.03.06-13.43.35.437,4.412
159,15,abstract,185,235,50,2,right,True,2020.03.06-13.43.44.775,4.781000000000001
160,15,abstract,195,185,10,1,right,False,2020.03.06-13.43.56.335,4.692
161,15,abstract,185,245,60,2,right,True,2020.03.06-13.44.07.997,4.702
162,15,abstract,185,245,60,5,right,True,2020.03.06-13.44.18.831,4.724
163,15,abstract,195,185,10,3,left,True,2020.03.06-13.44.30.514,4.547
164,15,abstract,185,235,50,5,right,True,2020.03.06-13.44.41.864,4.5889999999999995
165,15,abstract,205,185,20,3,left,True,2020.03.06-13.44.51.33,4.657
166,15,abstract,225,185,40,5,left,True,2020.03.06-13.45.00.649,4.625
167,15,abstract,185,215,30,3,right,True,2020.03.06-13.45.12.333,4.3
168,15,abstract,215,185,30,5,left,True,2020.03.06-13.45.23.983,4.4
169,15,abstract,225,185,40,3,left,True,2020.03.06-13.45.37.7,4.378
170,15,abstract,185,205,20,5,right,True,2020.03.06-13.45.48.233,4.244
171,15,abstract,185,235,50,3,right,True,2020.03.06-13.45.57.391,4.2669999999999995
172,15,abstract,185,195,10,5,left,False,2020.03.06-13.46.09.19,4.445
173,15,abstract,245,185,60,3,left,True,2020.03.06-13.46.19.742,4.255
174,15,abstract,185,245,60,4,right,True,2020.03.06-13.46.31.258,4.835
175,15,abstract,195,185,10,4,left,True,2020.03.06-13.46.43.62,4.402
176,15,abstract,235,185,50,4,left,True,2020.03.06-13.46.56.87,4.122
177,15,abstract,185,205,20,4,right,True,2020.03.06-13.47.06.341,4.523
178,15,abstract,225,185,40,4,right,False,2020.03.06-13.47.17.689,4.591
179,15,abstract,185,215,30,4,right,True,2020.03.06-13.47.29.328,4.456
180,15,abstract,185,195,10,2,left,False,2020.03.06-13.47.39.626,4.992
181,15,abstract,205,185,20,2,left,True,2020.03.06-13.47.48.205,4.6339999999999995
182,15,abstract,185,245,60,1,right,True,2020.03.06-13.47.57.654,4.5680000000000005
183,15,abstract,215,185,30,2,left,True,2020.03.06-13.48.08.353,4.603
184,15,abstract,185,235,50,1,right,True,2020.03.06-13.48.18.898,4.2
185,15,abstract,225,185,40,2,left,True,2020.03.06-13.48.28.682,4.569
186,15,abstract,185,225,40,1,right,True,2020.03.06-13.48.37.864,4.8469999999999995
187,15,abstract,235,185,50,2,left,True,2020.03.06-13.48.46.465,4.422
188,15,abstract,215,185,30,1,left,True,2020.03.06-13.48.55.814,4.277
189,15,abstract,185,245,60,2,right,True,2020.03.06-13.49.06.201,4.401
190,15,abstract,185,205,20,1,right,True,2020.03.06-13.49.20.431,4.032
191,15,abstract,185,195,10,3,right,True,2020.03.06-13.49.33.53,4.401
192,15,abstract,195,185,10,1,right,False,2020.03.06-13.49.43.418,4.412
193,15,abstract,205,185,20,3,left,True,2020.03.06-13.49.53.672,4.691
194,15,abstract,245,185,60,5,left,True,2020.03.06-13.50.06.896,4.1
195,15,abstract,215,185,30,3,left,True,2020.03.06-13.50.15.876,4.368
196,15,abstract,235,185,50,5,left,True,2020.03.06-13.50.25.170,4.567
197,15,abstract,185,225,40,3,right,True,2020.03.06-13.50.33.491,3.887
198,15,abstract,225,185,40,5,left,True,2020.03.06-13.50.41.969,4.2219999999999995
199,15,abstract,185,235,50,3,right,True,2020.03.06-13.50.51.798,4.066
200,15,abstract,185,215,30,5,right,True,2020.03.06-13.51.05.670,4.268
201,15,abstract,245,185,60,3,left,True,2020.03.06-13.51.18.225,4.368
202,15,abstract,205,185,20,5,left,True,2020.03.06-13.51.31.126,5.819
203,15,abstract,185,195,10,4,right,True,2020.03.06-13.51.40.519,4.122
204,15,abstract,185,195,10,5,left,False,2020.03.06-13.51.50.773,4.244
205,15,abstract,205,185,20,4,left,True,2020.03.06-13.51.58.601,4.426
206,15,abstract,185,245,60,4,right,True,2020.03.06-13.52.07.841,4.132
207,15,abstract,215,185,30,4,left,True,2020.03.06-13.52.18.105,4.133
208,15,abstract,185,235,50,4,right,True,2020.03.06-13.52.28.180,4.412
209,15,abstract,225,185,40,4,right,False,2020.03.06-13.52.38.177,4.757
210,15,abstract,185,205,20,2,left,False,2020.03.06-13.52.49.782,4.524
211,15,abstract,215,185,30,2,left,True,2020.03.06-13.53.01.421,4.087
212,15,abstract,185,195,10,2,right,True,2020.03.06-13.53.10.613,4.301
213,15,abstract,225,185,40,2,left,True,2020.03.06-13.53.19.683,4.669
214,15,abstract,245,185,60,1,left,True,2020.03.06-13.53.34.137,4.724
215,15,abstract,235,185,50,2,left,True,2020.03.06-13.53.44.636,4.4110000000000005
216,15,abstract,185,235,50,1,right,True,2020.03.06-13.53.53.951,4.534
217,15,abstract,245,185,60,2,left,True,2020.03.06-13.54.05.578,4.803999999999999
218,15,abstract,225,185,40,1,right,False,2020.03.06-13.54.20.132,4.7139999999999995
219,15,abstract,185,195,10,3,right,True,2020.03.06-13.54.29.626,4.39
220,15,abstract,215,185,30,1,left,True,2020.03.06-13.54.39.132,4.378
221,15,abstract,205,185,20,3,left,True,2020.03.06-13.54.50.893,4.635
222,15,abstract,205,185,20,1,left,True,2020.03.06-13.55.01.661,4.59
223,15,abstract,215,185,30,3,left,True,2020.03.06-13.55.13.646,4.345
224,15,abstract,195,185,10,1,left,True,2020.03.06-13.55.27.787,4.8580000000000005
225,15,abstract,185,225,40,3,left,False,2020.03.06-13.55.38.442,5.194
226,15,abstract,185,245,60,5,right,True,2020.03.06-13.55.51.8,4.546
227,15,abstract,235,185,50,3,left,True,2020.03.06-13.56.00.692,5.126
228,15,abstract,235,185,50,5,left,True,2020.03.06-13.56.11.951,4.423
229,15,abstract,245,185,60,3,left,True,2020.03.06-13.56.22.160,4.244
230,15,abstract,225,185,40,5,left,True,2020.03.06-13.56.36.166,4.402
231,15,abstract,185,195,10,4,left,False,2020.03.06-13.56.45.348,4.545
232,15,abstract,215,185,30,5,left,True,2020.03.06-13.56.55.9,4.736000000000001
233,15,abstract,205,185,20,4,left,True,2020.03.06-13.57.07.128,4.368
234,15,abstract,185,205,20,5,left,False,2020.03.06-13.57.17.327,4.613
235,15,abstract,215,185,30,4,left,True,2020.03.06-13.57.29.54,4.445
236,15,abstract,185,195,10,5,right,True,2020.03.06-13.57.38.616,4.736000000000001
237,15,abstract,225,185,40,4,right,False,2020.03.06-13.57.48.121,4.914
238,15,abstract,245,185,60,4,left,True,2020.03.06-13.58.02.808,4.468999999999999
239,15,abstract,185,235,50,4,right,True,2020.03.06-13.58.14.369,4.388999999999999
